	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	ID		chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	GROUP	Analysis Group	chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	StudyID	StudyID	chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
3	4	RecruitID	RecruitID	chr	character	character	609	0	"c(""07-01-0003-4"", ""07-08-0371-8"")"
4	5	evid	evid	dbl	numeric	double	609	0	c(3, 18057)
5	6	event	event	chr	character	character	1	0	"c(""Birth"", ""Birth"")"
6	7	version	version	chr	character	character	1	0	"c(""1.8"", ""1.8"")"
7	8	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
8	9	aStudyID	Study ID	chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
9	10	aRcrtID	Recruitment ID	chr	character	character	609	0	"c(""07-01-0003-4"", ""07-08-0371-8"")"
10	11	time_birth	Babys Time of Birth	time	"c(""hms"", ""difftime"")"	double	508	0	c(120, 86280)
11	12	birth_sex	Sex of The Baby	dbl	numeric	double	2	0	c(0, 1)
12	13	gest_age	Gestational Age of Baby at Delivery	dbl	numeric	double	25	0	c(34, 42)
13	14	birth_weight	Babys Weight at Birth	dbl	numeric	double	412	0	c(1815, 4850)
14	15	birth_length	Babys Length at Birth	dbl	numeric	double	51	7	c(40.3, 58.5)
15	16	head_circ	Baby Head Circumference at Birth	dbl	numeric	double	33	5	c(22.5, 38.5)
16	17	plurality	Plurality	dbl	numeric	double	2	0	c(1, 2)
17	18	apgar_1min	Babys Apgar Score - 1 minute	dbl	numeric	double	10	0	c(1, 10)
18	19	apgar_5min	Babys Apgar Score - 5 minutes	dbl	numeric	double	6	0	c(6, 10)
19	20	ventilator	Baby on Ventilator after Delivery	dbl	numeric	double	2	0	c(0, 1)
20	21	time_vent	Length of Time Baby Was on Ventilator	dbl	numeric	double	2	607	c(1, 1)
21	22	oxygen	Baby Required Oxygen or CPAP Machine After Delivery	dbl	numeric	double	2	0	c(0, 1)
22	23	time_oxygen	Length of Time Baby Required Oxygen or CPAP Machine After Delivery	dbl	numeric	double	3	546	c(0, 1)
23	24	anomaly	Baby Born With Significant Congenital Anomalies	dbl	numeric	double	2	0	c(0, 1)
24	25	nicu	Abnormal Conditions - NICU Admission	dbl	numeric	double	2	0	c(0, 1)
25	26	surfactant	Abnormal Conditions - Newborn Given Surfactant Replacement Therapy	dbl	numeric	double	2	0	c(0, 1)
26	27	antibiot_preg	Abnormal Conditions - Antibiotics Received By the Newborn for Reasons Other Than Pneumonia	dbl	numeric	double	2	0	c(0, 1)
27	28	other_abnormality	Abnormal Conditions - Other	dbl	numeric	double	2	0	c(0, 1)
28	29	prev_pregs	Number of Previous Pregnancies	dbl	numeric	double	14	0	c(0, 13)
29	30	parity	Number of Previous Live Births	dbl	numeric	double	10	0	c(0, 10)
30	31	hiv_aids	Present During Pregnancy (Before Labor/Delivery) - HIV/AIDS	dbl	numeric	double	1	0	c(0, 0)
31	32	type1_diabetes	Present During Pregnancy (Before Labor/Delivery) - Type I Diabetes	dbl	numeric	double	2	0	c(0, 1)
32	33	type2_diabetes	Present During Pregnancy (Before Labor/Delivery) - Type II Diabetes	dbl	numeric	double	2	0	c(0, 1)
33	34	gest_diabetes	Present During Pregnancy (Before Labor/Delivery) - Gestational Diabetes	dbl	numeric	double	2	0	c(0, 1)
34	35	chron_hyperten	Present During Pregnancy (Before Labor/Delivery) - Chronic Pre-Pregnancy Hypertension	dbl	numeric	double	2	0	c(0, 1)
35	36	gest_hyperten	Present During Pregnancy (Before Labor/Delivery) - Gestational Hypertension	dbl	numeric	double	2	0	c(0, 1)
36	37	pre_eclampsia	Present During Pregnancy (Before Labor/Delivery) - Pre-clampsia	dbl	numeric	double	2	0	c(0, 1)
37	38	eclampsia	Present During Pregnancy (Before Labor/Delivery) - Eclampsia	dbl	numeric	double	2	0	c(0, 1)
38	39	gonorrhea	Present During Pregnancy (Before Labor/Delivery) - Gonorrhea	dbl	numeric	double	2	0	c(0, 1)
39	40	syphilis	Present During Pregnancy (Before Labor/Delivery) - Syphillis	dbl	numeric	double	1	0	c(0, 0)
40	41	chlamydia	Present During Pregnancy (Before Labor/Delivery) - Chlamydia	dbl	numeric	double	2	0	c(0, 1)
41	42	hep_b	Present During Pregnancy (Before Labor/Delivery) - Hepatitis B	dbl	numeric	double	2	0	c(0, 1)
42	43	hep_c	Present During Pregnancy (Before Labor/Delivery) - Hepatitis C	dbl	numeric	double	2	0	c(0, 1)
43	44	preterm_labor	Present During Pregnancy (Before Labor/Delivery) - Pre-Term Labor Requiring Tocolytic Therapy	dbl	numeric	double	2	0	c(0, 1)
44	45	prem_rupture	Present During Pregnancy (Before Labor/Delivery) - Premature Rupture of the Membranes	dbl	numeric	double	2	0	c(0, 1)
45	46	inhaled_steroid	Steroids Received By Mother Prior To Delivery - Inhaled Corticosteroid	dbl	numeric	double	2	0	c(0, 1)
