	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	557	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""CPBMCS"", ""CPBMCS"")"
3	4	evid	evid	dbl	numeric	double	2843	0	c(296, 61801)
4	5	event	event	chr	character	character	10	0	"c(""12-Month Clinic Visit"", ""Child Blood Draw"")"
5	6	version	version	chr	character	character	7	0	"c(""1.0"", ""1.6"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aTI	Processing Tech Initials	chr	character	character	47	0	"c("".x"", ""zhj"")"
8	9	aVisit	Visit	chr	character	character	10	0	"c("".x"", ""cb"")"
9	10	CPBMCS_q1	PBMC Stimulation Assays Conducted	dbl	numeric	double	3	630	c(0, 1)
10	11	CPBMCS_q1a2	Time Incubations Started	time	"c(""hms"", ""difftime"")"	double	268	649	c(3600, 85200)
11	12	CPBMCS_q1b2	Time 24-Hour Incubations Stopped	time	"c(""hms"", ""difftime"")"	double	249	651	c(0, 84600)
12	13	CPBMCS_q1c2	Time 48-Hour Incubations Stopped	time	"c(""hms"", ""difftime"")"	double	240	679	c(0, 84600)
13	14	CPBMCS_q2	Cells Stimulated With LPS	dbl	numeric	double	2	649	c(1, 1)
14	15	CPBMCS_q2a	Cells Stimulated With LPS - Number of Times	dbl	numeric	double	3	649	c(1, 2)
15	16	CPBMCS_q2a1	Cells Stimulated With LPS - Number of Aliquots Made From Replicates A	dbl	numeric	double	5	650	c(0, 3)
16	17	CPBMCS_q2a2	Cells Stimulated With LPS - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	742	c(0, 3)
17	18	CPBMCS_q3	Cells Stimulated With PHA	dbl	numeric	double	2	649	c(1, 1)
18	19	CPBMCS_q3a	Cells Stimulated With PHA - Number of Times	dbl	numeric	double	3	649	c(1, 2)
19	20	CPBMCS_q3a1	Cells Stimulated With PHA - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	650	c(0, 3)
20	21	CPBMCS_q3a2	Cells Stimulated With PHA - Number of Aliquots Made From Replicates B	dbl	numeric	double	4	749	c(0, 3)
21	22	CPBMCS_q4	Cells Stimulated with Media for 48 Hours	dbl	numeric	double	3	649	c(0, 1)
22	23	CPBMCS_q4a	Cells Stimulated with media for 48 hours (control) - Number of Aliquots Made From Replicates A	dbl	numeric	double	6	710	c(1, 6)
23	24	CPBMCS_q5	Cells Stimulated With Peptidoglycan (PGN)	dbl	numeric	double	3	649	c(0, 1)
24	25	CPBMCS_q5a	Cells Stimulated With Peptidoglycan (PGN) - Number of Times	dbl	numeric	double	3	658	c(1, 2)
25	26	CPBMCS_q5a1	Cells Stimulated With Peptidoglycan (PGN) - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	659	c(0, 3)
26	27	CPBMCS_q5a2	Cells Stimulated With Peptidoglycan (PGN) - Number of Aliquots Made From Replicates B	dbl	numeric	double	4	771	c(0, 3)
27	28	CPBMCS_q6	Cells Stimulated with Poly I:Poly C (PIC)	dbl	numeric	double	3	649	c(0, 1)
28	29	CPBMCS_q6a	Cells Stimulated with Poly I:Poly C (PIC) - Number of Times	dbl	numeric	double	3	661	c(1, 2)
29	30	CPBMCS_q6a1	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates A	dbl	numeric	double	4	662	c(0, 3)
30	31	CPBMCS_q6a2	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates B	dbl	numeric	double	5	775	c(0, 3)
31	32	CPBMCS_q7	Cells Stimulated With CpG	dbl	numeric	double	3	649	c(0, 1)
32	33	CPBMCS_q7a	Cells Stimulated With CpG - Number of Times	dbl	numeric	double	3	666	c(1, 2)
33	34	CPBMCS_q7a1	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates A	dbl	numeric	double	5	667	c(0, 3)
34	35	CPBMCS_q7a2	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates B	dbl	numeric	double	5	789	c(0, 3)
35	36	CPBMCS_q8	Cells Stimulated With RSV	dbl	numeric	double	3	649	c(0, 1)
36	37	CPBMCS_q8a	Cells Stimulated With RSV - Number of Times	dbl	numeric	double	3	668	c(1, 2)
37	38	CPBMCS_q8a1	Cells Stimulated With RSV - Number of Aliquots Made From Replicates A	dbl	numeric	double	5	669	c(0, 3)
38	39	CPBMCS_q8a2	Cells Stimulated With RSV - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	800	c(0, 3)
39	40	CPBMCS_q9	Cells Stimulated With RV	dbl	numeric	double	3	649	c(0, 1)
40	41	CPBMCS_q9a	Cells Stimulated With RV - Number of Times	dbl	numeric	double	3	725	c(1, 2)
41	42	CPBMCS_q9a1	Cells Stimulated With RV - Number of Aliquots Made From Replicates A	dbl	numeric	double	4	726	c(0, 3)
42	43	CPBMCS_q9a2	Cells Stimulated With RV - Number of Aliquots Made From Replicates B	dbl	numeric	double	5	858	c(0, 3)
43	44	CPBMCS_q9_1	Cells Stimulated with IMQ	dbl	numeric	double	3	1540	c(0, 1)
