	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	610	0	"c("""", ""[ID Redacted]"")"
1	2	group		chr	character	character	3	0	"c("""", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""DLC"", ""DLC"")"
3	4	evid	evid	dbl	numeric	double	4345	0	c(2, 63231)
4	5	event	event	chr	character	character	8	0	"c(""12-Month Clinic Visit"", ""Prenatal Visit"")"
5	6	version	version	chr	character	character	4	0	"c(""1.1"", ""1.4"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	10	0	"c("".a"", ""p"")"
8	9	DLC_q1	Participant has Steady Boy/Girlfriend	dbl	numeric	double	3	334	c(0, 1)
9	10	DLC_q1a	Participant has Regular Arguments with Boy/Girlfriend	dbl	numeric	double	3	1437	c(0, 1)
10	11	DLC_q1b	Partner Away From Home More Than Half of the Time	dbl	numeric	double	3	1455	c(0, 1)
11	12	DLC_q1c	Partner's Work Interferes With Family Life	dbl	numeric	double	3	1445	c(0, 1)
12	13	DLC_q1d	Partner has Problem with Alcohol or Drugs	dbl	numeric	double	3	1435	c(0, 1)
13	14	DLC_q1e	Partner Ever Verbally Abuse Participant	dbl	numeric	double	3	1438	c(0, 1)
14	15	DLC_q1f	Partner Ever Sexually or Physically Abuse Participant	dbl	numeric	double	3	1436	c(0, 1)
15	16	DLC_q2	Problems with Any Former Spouses/Partners	dbl	numeric	double	3	339	c(0, 1)
16	17	DLC_q3	Emotionally or Sexually Abused By Someone, Other Than Partner	dbl	numeric	double	3	351	c(0, 1)
17	18	DLC_q4	Participant Currently Employed	dbl	numeric	double	3	334	c(0, 1)
18	19	DLC_q4a	Work Interferes With Participant's Family Life	dbl	numeric	double	3	2588	c(0, 1)
19	20	DLC_q5	Participant Looking For Job and Not Finding One	dbl	numeric	double	3	336	c(0, 1)
20	21	DLC_q6	Participant has Long-Term Debts	dbl	numeric	double	3	334	c(0, 1)
21	22	DLC_q7	Participant Has Problems with Credit Rating	dbl	numeric	double	3	337	c(0, 1)
22	23	DLC_q8	Participant Has Trouble With Landlord	dbl	numeric	double	3	337	c(0, 1)
23	24	DLC_q9	Partcipant Has Trouble Finding Place to Live	dbl	numeric	double	3	335	c(0, 1)
24	25	DLC_q10	Partcipant Does Not have Enough Privacy	dbl	numeric	double	3	335	c(0, 1)
25	26	DLC_q11	Participant has People Living With Them, That They Wish Were Not There	dbl	numeric	double	3	334	c(0, 1)
26	27	DLC_q12	Participant Has Neighbors That Are Unfriendly	dbl	numeric	double	3	335	c(0, 1)
27	28	DLC_q13	Participant or Household Member Has Long-Term Illness	dbl	numeric	double	3	334	c(0, 1)
28	29	DLC_q14	Participant Has Had Frequent Minor Illness's in Past Year	dbl	numeric	double	3	333	c(0, 1)
29	30	DLC_q15	Participant Has Problems With Alcohol or Drugs	dbl	numeric	double	3	334	c(0, 1)
30	31	DLC_q16	Household Member Has Problems With Alcohol and Drugs	dbl	numeric	double	3	336	c(0, 1)
31	32	DLC_q17	Participant Was a Victim of Crime in Past Year	dbl	numeric	double	3	334	c(0, 1)
32	33	DLC_q18	Participant Has Been Hospitalized in Past Year	dbl	numeric	double	3	333	c(0, 1)
33	34	DLC_q19	Participant Has Been Without Phone at Home	dbl	numeric	double	3	333	c(0, 1)
34	35	DLC_q20	Participant Has Other Children	dbl	numeric	double	3	2166	c(0, 1)
35	36	DLC_q20a	Participants Child Has Learning Problems	dbl	numeric	double	3	1133	c(0, 1)
36	37	DLC_q20b	Participants Child Has Serious Emotional or Behavioral Problems	dbl	numeric	double	3	1131	c(0, 1)
37	38	aCompletionDY	Completion Day	dbl	numeric	double	1082	544	c(-29601, 3842)
