	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	ID		chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	GROUP	Analysis Group	chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	StudyID	StudyID	chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
3	4	RecruitID	RecruitID	chr	character	character	609	0	"c(""07-01-0003-4"", ""07-08-0371-8"")"
4	5	avisit		dbl	numeric	double	10	0	c(12, 120)
5	6	year		dbl	numeric	double	10	0	c(1, 10)
6	7	evid	evid	dbl	numeric	double	4640	1451	c(296, 63231)
7	8	event	event	chr	character	character	11	0	"c("""", ""96-Month Clinic Visit"")"
8	9	version	version	chr	character	character	6	0	"c("""", ""1.4"")"
9	10	status	status	chr	character	character	2	0	"c("""", ""complete"")"
10	11	runnynose	Child Has Runny Nose Routinely	dbl	numeric	double	3	1451	c(0, 1)
11	12	runnynose_diffseas	Child Has Runny Nose During Different Seasons	dbl	numeric	double	3	2803	c(0, 1)
12	13	stuffynose	Child Has Stuffy Nose Routinely	dbl	numeric	double	3	1453	c(0, 1)
13	14	stuffynose_diffseas	Child Has Stuffy Nose During Different Seasons	dbl	numeric	double	3	2803	c(0, 1)
14	15	sneezes	Child Has Frequent Sneezes Routinely	dbl	numeric	double	3	1451	c(0, 1)
15	16	sneezes_diffseas	Child Has Frequent Sneezes During Different Seasons	dbl	numeric	double	3	2803	c(0, 1)
16	17	itchyeyes	Child Has Itchy/Watery Eyes Routinely	dbl	numeric	double	3	1451	c(0, 1)
17	18	itchyeyes_diffseas	Child Has Itchy and/or Watery During Different Seasons	dbl	numeric	double	3	2806	c(0, 1)
18	19	symptoms_mold	Childs Symptoms Made Worse By - Molds	dbl	numeric	double	3	2266	c(0, 1)
19	20	symptoms_dust	Childs Symptoms Made Worse By - Dust	dbl	numeric	double	3	1721	c(0, 1)
20	21	symptoms_dogs	Childs Symptoms Made Worse By - Exposure To Dogs	dbl	numeric	double	3	1749	c(0, 1)
21	22	symptoms_cats	Childs Symptoms Made Worse By - Exposure To Cats	dbl	numeric	double	3	1746	c(0, 1)
22	23	symptoms_ets	Childs Symptoms Made Worse By - Exposure To Tobacco Smoke	dbl	numeric	double	3	1798	c(0, 1)
23	24	symptoms_diffseas	Childs Symptoms Made Worse By - Certain Seasons	dbl	numeric	double	3	1503	c(0, 1)
24	25	symptoms_spring	Childs Symptoms Made Worse By - Certain Seasons - Spring	dbl	numeric	double	3	1845	c(0, 1)
25	26	symptoms_summer	Childs Symptoms Made Worse By - Certain Seasons - Summer	dbl	numeric	double	3	1856	c(0, 1)
26	27	symptoms_fall	Childs Symptoms Made Worse By - Certain Seasons - Fall	dbl	numeric	double	3	1862	c(0, 1)
27	28	symptoms_winter	Childs Symptoms Made Worse By - Certain Seasons - Winter	dbl	numeric	double	3	1862	c(0, 1)
28	29	symptoms_other	Childs Symptoms Made Worse By - Other	dbl	numeric	double	3	1480	c(0, 1)
29	30	cough_diffseas	Childs Cough is Worse During Different Seasons	dbl	numeric	double	3	1455	c(0, 1)
30	31	cough_spring	Childs Cough is Worse During Different Seasons - Spring	dbl	numeric	double	3	1465	c(0, 1)
31	32	cough_summer	Childs Cough is Worse During Different Seasons - Summer	dbl	numeric	double	3	1464	c(0, 1)
32	33	cough_fall	Childs Cough is Worse During Different Seasons - Fall	dbl	numeric	double	3	1459	c(0, 1)
33	34	cough_winter	Childs Cough is Worse During Different Seasons - Winter	dbl	numeric	double	3	1462	c(0, 1)
34	35	whzprobs_cold	Child Wheezes or Has Trouble Breathing By - Common Cold or Sinus Infection	dbl	numeric	double	3	1517	c(0, 1)
35	36	whzprobs_exercise	Child Wheezes or Has Trouble Breathing By - Exercise	dbl	numeric	double	3	1512	c(0, 1)
36	37	whzprobs_ets	Child Wheezes or Has Trouble Breathing By - Exposure To Tobacco Smoke	dbl	numeric	double	3	1847	c(0, 1)
37	38	whzprobs_diffseas	Child Wheezes or Has Trouble Breathing By - Certain Seasons	dbl	numeric	double	3	1508	c(0, 1)
38	39	whzprobs_spring	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Spring	dbl	numeric	double	3	1514	c(0, 1)
39	40	whzprobs_summer	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Summer	dbl	numeric	double	3	1519	c(0, 1)
40	41	whzprobs_fall	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Fall	dbl	numeric	double	3	1516	c(0, 1)
41	42	whzprobs_winter	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Winter	dbl	numeric	double	3	1517	c(0, 1)
42	43	whzprobs_other	Child Wheezes or Has Trouble Breathing By - Other	dbl	numeric	double	3	1461	c(0, 1)
43	44	itchyrash	Child Has Itchy Rash That is Coming and Going	dbl	numeric	double	3	1459	c(0, 1)
44	45	itchyrash_elbows	Itchy Rash Has Affected - Fold of Elbow	dbl	numeric	double	3	1460	c(0, 1)
