	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	504	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""AAAR"", ""AAAR"")"
3	4	evid	evid	dbl	numeric	double	1964	0	c(24972, 59031)
4	5	event	event	chr	character	character	4	0	"c(""48-Month Clinic Visit"", ""84-Month Clinic Visit"")"
5	6	version	version	chr	character	character	5	0	"c(""1.0"", ""1.4"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	5	0	"c("".x"", ""84"")"
8	9	AAAR_q1	Child Has Runny Nose Routinely	dbl	numeric	double	3	69	c(0, 1)
9	10	AAAR_q1a	Child Has Runny Nose During Different Seasons	dbl	numeric	double	3	69	c(0, 1)
10	11	AAAR_q2	Child Has Stuffy Nose Routinely	dbl	numeric	double	3	69	c(0, 1)
11	12	AAAR_q2a	Child Has Stuffy Nose During Different Seasons	dbl	numeric	double	3	69	c(0, 1)
12	13	AAAR_q3	Child Has Frequent Sneezes Routinely	dbl	numeric	double	3	69	c(0, 1)
13	14	AAAR_q3a	Child Has Frequent Sneezes During Different Seasons	dbl	numeric	double	3	69	c(0, 1)
14	15	AAAR_q4	Child Has Itchy/Watery Eyes Routinely	dbl	numeric	double	3	69	c(0, 1)
15	16	AAAR_q4a	Child Has Itchy and/or Watery During Different Seasons	dbl	numeric	double	3	69	c(0, 1)
16	17	AAAR_q5a	Childs Symptoms Made Worse By - Molds	dbl	numeric	double	3	1041	c(0, 1)
17	18	AAAR_q5b	Childs Symptoms Made Worse By - Dust	dbl	numeric	double	3	777	c(0, 1)
18	19	AAAR_q5c	Childs Symptoms Made Worse By - Exposure To Dogs	dbl	numeric	double	3	770	c(0, 1)
19	20	AAAR_q5d	Childs Symptoms Made Worse By - Exposure To Cats	dbl	numeric	double	3	774	c(0, 1)
20	21	AAAR_q5e	Childs Symptoms Made Worse By - Exposure To Tobacco Smoke	dbl	numeric	double	3	808	c(0, 1)
21	22	AAAR_q5f	Childs Symptoms Made Worse By - Certain Seasons	dbl	numeric	double	3	659	c(0, 1)
22	23	AAAR_q5f1a	Childs Symptoms Made Worse By - Certain Seasons - Spring	dbl	numeric	double	3	758	c(0, 1)
23	24	AAAR_q5f1b	Childs Symptoms Made Worse By - Certain Seasons - Summer	dbl	numeric	double	3	763	c(0, 1)
24	25	AAAR_q5f1c	Childs Symptoms Made Worse By - Certain Seasons - Fall	dbl	numeric	double	3	765	c(0, 1)
25	26	AAAR_q5f1d	Childs Symptoms Made Worse By - Certain Seasons - Winter	dbl	numeric	double	3	760	c(0, 1)
26	27	AAAR_q5g	Childs Symptoms Made Worse By - Other	dbl	numeric	double	3	651	c(0, 1)
27	28	AAAR_q6	Childs Cough is Worse During Different Seasons	dbl	numeric	double	3	69	c(0, 1)
28	29	AAAR_q6a1	Childs Cough is Worse During Different Seasons - Spring	dbl	numeric	double	3	1157	c(0, 1)
29	30	AAAR_q6a2	Childs Cough is Worse During Different Seasons - Summer	dbl	numeric	double	3	1156	c(0, 1)
30	31	AAAR_q6a3	Childs Cough is Worse During Different Seasons - Fall	dbl	numeric	double	3	1155	c(0, 1)
31	32	AAAR_q6a4	Childs Cough is Worse During Different Seasons - Winter	dbl	numeric	double	3	1153	c(0, 1)
32	33	AAAR_q7a	Child Wheezes or Has Trouble Breathing By - Common Cold or Sinus Infection	dbl	numeric	double	3	92	c(0, 1)
33	34	AAAR_q7b	Child Wheezes or Has Trouble Breathing By - Exercise	dbl	numeric	double	3	86	c(0, 1)
34	35	AAAR_q7c	Child Wheezes or Has Trouble Breathing By - Exposure To Tobacco Smoke	dbl	numeric	double	3	213	c(0, 1)
35	36	AAAR_q7d	Child Wheezes or Has Trouble Breathing By - Certain Seasons	dbl	numeric	double	3	84	c(0, 1)
36	37	AAAR_q7d1a	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Spring	dbl	numeric	double	3	1295	c(0, 1)
37	38	AAAR_q7d1b	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Summer	dbl	numeric	double	3	1296	c(0, 1)
38	39	AAAR_q7d1c	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Fall	dbl	numeric	double	3	1294	c(0, 1)
39	40	AAAR_q7d1d	Child Wheezes or Has Trouble Breathing By - Certain Seasons - Winter	dbl	numeric	double	3	1295	c(0, 1)
40	41	AAAR_q7e	Child Wheezes or Has Trouble Breathing By - Other	dbl	numeric	double	3	72	c(0, 1)
41	42	AAAR_q8	Child Has Itchy Rash That is Coming and Going	dbl	numeric	double	3	73	c(0, 1)
42	43	AAAR_q10a1	Itchy Rash Has Affected - Fold of Elbow	dbl	numeric	double	3	1768	c(0, 1)
43	44	AAAR_q10a2	Itchy Rash Has Affected - Behind the Knees	dbl	numeric	double	3	1768	c(0, 1)
44	45	AAAR_q10a3	Itchy Rash Has Affected - In Front of The Ankles	dbl	numeric	double	3	1768	c(0, 1)
45	46	AAAR_q10a4	Itchy Rash Has Affected - Under The Buttocks	dbl	numeric	double	3	1768	c(0, 1)
46	47	AAAR_q10a5	Itchy Rash Has Affected - Around The Neck	dbl	numeric	double	3	1768	c(0, 1)
47	48	AAAR_q10a6	Itchy Rash Has Affected - Around The Ears or Eyes	dbl	numeric	double	3	1768	c(0, 1)
48	49	AAAR_q11	Rash Cleared Completely At Any Time During Past 12 Months	dbl	numeric	double	3	1768	c(0, 1)
49	50	AAAR_q12	How Often Child is Kept Awake at Night By Itchy Rash	dbl	numeric	double	4	1768	c(0, 2)
50	51	AAAR_q13	Ever Had Asthma	dbl	numeric	double	3	82	c(0, 1)
51	52	AAAR_q13a	First Asthma Symptoms at What Age	dbl	numeric	double	27	1274	c(0, 7)
52	53	AAAR_q13b	Asthma Diagnosed by Doctor or Other Health Professional	dbl	numeric	double	3	1275	c(0, 1)
53	54	AAAR_q13c	Age Doctor First Said Child had Astham	dbl	numeric	double	24	1300	c(0, 7)
54	55	AAAR_q13d	Still have Asthma	dbl	numeric	double	3	1620	c(0, 1)
55	56	AAAR_q13e	Had asthma symptoms in last 12 months	dbl	numeric	double	3	1618	c(0, 1)
56	57	AAAR_q13f	Taken any asthma meds in last 12 months	dbl	numeric	double	3	1618	c(0, 1)
57	58	AAAR_q14	Ever Had Hayfever	dbl	numeric	double	3	84	c(0, 1)
58	59	AAAR_q14a	Age First Had Hayfever Symptoms	dbl	numeric	double	16	1650	c(0, 7)
59	60	AAAR_q14b	Hayfever Diagnosed by a Doctor or Other Health Professional	dbl	numeric	double	3	1649	c(0, 1)
