	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	129	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""AVF"", ""AVF"")"
3	4	evid	evid	dbl	numeric	double	180	0	c(296, 21490)
4	5	event	event	chr	character	character	3	0	"c(""12-Month Clinic Visit"", ""36-Month Clinic Visit"")"
5	6	version	version	chr	character	character	2	0	"c(""1.0"", ""1.1"")"
6	7	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
7	8	aVisit	Visit	chr	character	character	3	0	"c(""12"", ""36"")"
8	9	AVF_q1	Participant go to Allergist	dbl	numeric	double	2	0	c(0, 1)
9	10	AVF_q3a	Allergist Visited a URECA Investigator	dbl	numeric	double	3	133	c(0, 1)
10	11	AVF_q4a	Source of Visit - Complete Allergy Clinic Record	dbl	numeric	double	3	133	c(0, 1)
11	12	AVF_q4b	Source of Visit - Letter to PCP	dbl	numeric	double	3	133	c(0, 1)
12	13	AVF_q4c	Source of Visit - Parental Report	dbl	numeric	double	3	133	c(0, 1)
13	14	AVF_q4d	Source of Visit - URECA Investigator	dbl	numeric	double	3	133	c(0, 1)
14	15	AVF_q6a1	Reaction Suspected - Milk Products	dbl	numeric	double	3	133	c(0, 1)
15	16	AVF_q6b1	Age Suspected Reaction - Milk Products	dbl	numeric	double	5	175	c(7, 15)
16	17	AVF_q7a1	Skin Reaction - Milk Products	dbl	numeric	double	3	173	c(0, 1)
17	18	AVF_q7b1	GI Reaction - Milk Products	dbl	numeric	double	3	173	c(0, 1)
18	19	AVF_q7c1	Oral Reaction - Milk Products	dbl	numeric	double	2	173	c(0, 0)
19	20	AVF_q7d1	Upper Respiratory Reaction - Milk Products	dbl	numeric	double	3	173	c(0, 1)
20	21	AVF_q7e1	Lower Respiratory Reaction - Milk Products	dbl	numeric	double	2	173	c(0, 0)
21	22	AVF_q7f1	Cardiovascular Reaction - Milk Products	dbl	numeric	double	2	173	c(0, 0)
22	23	AVF_q8a1	Food Eliminated - Milk Products	dbl	numeric	double	3	137	c(0, 1)
23	24	AVF_q8b1	Age of Elimination - Milk Products	dbl	numeric	double	5	177	c(7, 24)
24	25	AVF_q6a2	Reaction Suspected - Egg Products	dbl	numeric	double	3	133	c(0, 1)
25	26	AVF_q6b2	Age Suspected Reaction - Egg Products	dbl	numeric	double	8	170	c(7, 24)
26	27	AVF_q7a2	Skin Reaction - Egg Products	dbl	numeric	double	3	167	c(0, 1)
27	28	AVF_q7b2	GI Reaction - Egg Products	dbl	numeric	double	3	167	c(0, 1)
28	29	AVF_q7c2	Oral Reaction - Egg Products	dbl	numeric	double	2	167	c(0, 0)
29	30	AVF_q7d2	Upper Respiratory Reaction - Egg Products	dbl	numeric	double	2	167	c(0, 0)
30	31	AVF_q7e2	Lower Respiratory Reaction - Egg Products	dbl	numeric	double	2	167	c(0, 0)
