	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	610	0	"c("""", ""[ID Redacted]"")"
1	2	group		chr	character	character	3	0	"c("""", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""HS"", ""HS"")"
3	4	evid	evid	dbl	numeric	double	2454	0	c(2, 42667)
4	5	event	event	chr	character	character	4	0	"c(""12-Month Clinic Visit"", ""Prenatal Visit"")"
5	6	version	version	chr	character	character	2	0	"c(""1.1"", ""1.2"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	5	0	"c("".x"", ""p"")"
8	9	HS_q1a	Bothersome Things Where Participant Lives - Home is Hard to Heat	dbl	numeric	double	6	240	c(0, 4)
9	10	HS_q1a1	Bothersome Things Where Participant Lives - Home is Hard to Heat - So Bad, Likely to Move	dbl	numeric	double	3	1817	c(0, 1)
10	11	HS_q1b	Bothersome Things Where Participant Lives - High Rent/Mortgage	dbl	numeric	double	6	239	c(0, 4)
11	12	HS_q1b1	Bothersome Things Where Participant Lives - High Rent - So Bad, Likely to Move	dbl	numeric	double	3	1793	c(0, 1)
12	13	HS_q1c	Bothersome Things Where Participant Lives - May Get Evicted	dbl	numeric	double	6	238	c(0, 4)
13	14	HS_q1c1	Bothersome Things Where Participant Lives - May Get Evicted- So Bad, Likely to Move	dbl	numeric	double	3	2173	c(0, 1)
14	15	HS_q1d	Bothersome Things Where Participant Lives - Rats, Mice, or Cockroaches	dbl	numeric	double	6	237	c(0, 4)
15	16	HS_q1d1	Bothersome Things Where Participant Lives - Rats, Mice, or Cockroaches - So Bad, Likely to Move	dbl	numeric	double	3	1551	c(0, 1)
16	17	HS_q1e	Bothersome Things Where Participant Lives - Water Leaks	dbl	numeric	double	6	238	c(0, 4)
17	18	HS_q1e1	Bothersome Things Where Participant Lives - Water Leaks - So Bad, Likely To Move	dbl	numeric	double	3	1943	c(0, 1)
18	19	HS_q1f	Bothersome Things Where Participant Lives - Mold Growing	dbl	numeric	double	6	239	c(0, 4)
19	20	HS_q1f1	Bothersome Things Where Participant Lives - Mold Growing - So Bad, Likely to Move	dbl	numeric	double	3	2109	c(0, 1)
20	21	HS_q1g	Bothersome Things Where Participant Lives - Street Noise or Heavy Traffic	dbl	numeric	double	6	237	c(0, 4)
21	22	HS_q1g1	Bothersome Things Where Participant Lives - Street Noise or Heavy Traffic - So Bad Likely to Move	dbl	numeric	double	3	1585	c(0, 1)
22	23	HS_q1h	Bothersome Things Where Participant Lives - Other People Living in Home	dbl	numeric	double	6	237	c(0, 4)
23	24	HS_q1h1	Bothersome Things Where Participant Lives - Other People Living in Home - So Bad, Likely to Move	dbl	numeric	double	3	2064	c(0, 1)
24	25	HS_q1i	Bothersome Things Where Participant Lives - Difficulty Contacting Landlord	dbl	numeric	double	6	242	c(0, 4)
25	26	HS_q1i1	Bothersome Things Where Participant Lives - Difficulty Contacting Landlord - So Bad, Likely to Move	dbl	numeric	double	3	2085	c(0, 1)
26	27	HS_q1j	Bothersome Things Where Participant Lives - Hard to Get Landlord to Fix Things	dbl	numeric	double	6	241	c(0, 4)
27	28	HS_q1j1	Bothersome Things Where Participant Lives - Hard to Get Landlord to Fix Things - So Bad, Likely to Move	dbl	numeric	double	3	1683	c(0, 1)
28	29	HS_q1k	Bothersome Things Where Participant Lives - Other	dbl	numeric	double	6	237	c(0, 4)
29	30	HS_q1k2	Bothersome Things Where Participant Lives - Other - So Bad, Likely to Move	dbl	numeric	double	3	2189	c(0, 1)
30	31	HS_q2	Rating of House/Apartment	dbl	numeric	double	12	237	c(1, 10)
31	32	HS_q3	Rating of Neighborhood	dbl	numeric	double	12	238	c(0, 10)
32	33	HS_q4	Interest in Moving from Local Area	dbl	numeric	double	6	237	c(1, 5)
33	34	HS_q5a	Things Preventing Participant to Move - Can't afford it	dbl	numeric	double	3	239	c(0, 1)
34	35	HS_q5b	Things Preventing Participant to Move - Lease Not Up	dbl	numeric	double	3	241	c(0, 1)
35	36	HS_q5c	Things Preventing Participant to Move - Don't Want to Leave Family	dbl	numeric	double	3	240	c(0, 1)
36	37	HS_q5d	Things Preventing Participant to Move - Don't Want to Leave Neighborhood	dbl	numeric	double	3	238	c(0, 1)
37	38	HS_q5e	Things Preventing Participant to Move - Don't Want to Change Kids School/Child Care	dbl	numeric	double	3	241	c(0, 1)
38	39	HS_q5f	Things Preventing Participant to Move - Transportation	dbl	numeric	double	3	238	c(0, 1)
39	40	HS_q5g	Things Preventing Participant to Move - Neighborhood is Safe	dbl	numeric	double	3	239	c(0, 1)
40	41	HS_q5h	Things Preventing Participant to Move - Fear of Worse Apartment	dbl	numeric	double	3	238	c(0, 1)
41	42	HS_q5i	Things Preventing Participant to Move - Don't Have Time	dbl	numeric	double	3	238	c(0, 1)
42	43	HS_q5j	Things Preventing Participant to Move - Partner Doesn't Want Me to Move	dbl	numeric	double	3	245	c(0, 1)
43	44	HS_q5k	Things Preventing Participant to Move - Other	dbl	numeric	double	3	238	c(0, 1)
44	45	HS_q6	Participant Concerned About Air Quality Inside Home Affecting Child's Health	dbl	numeric	double	6	238	c(0, 4)
45	46	HS_q7	Participant Concerned About Air Quality Outside Home Affecting Child's Health	dbl	numeric	double	6	237	c(0, 4)
46	47	aCompletionDY	Completion Day	dbl	numeric	double	546	456	c(-204, 4110)
