	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	ID		chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	GROUP	Analysis Group	chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	StudyID	StudyID	chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
3	4	RecruitID	RecruitID	chr	character	character	609	0	"c(""07-01-0003-4"", ""07-08-0371-8"")"
4	5	avisit	Visit month	dbl	numeric	double	4	0	c(36, 120)
5	6	year	Year	dbl	numeric	double	4	0	c(3, 10)
6	7	astr_q8c_b	Saline - Wheal Size	dbl	numeric	double	8	1170	c(0, 4)
7	8	astr_q1c_b	Histamine - Wheal Size	dbl	numeric	double	26	1171	c(3, 15)
8	9	evid	evid	dbl	numeric	double	1634	803	c(304, 66475)
9	10	event	event	chr	character	character	7	0	"c("""", ""Rescheduled Allergen Skin Testing"")"
10	11	version	version	chr	character	character	6	0	"c("""", ""1.4"")"
11	12	status	status	chr	character	character	2	0	"c("""", ""complete"")"
12	13	meds_4day	Medications Taken in Last 4 Days	dbl	numeric	double	3	1170	c(0, 1)
13	14	histamines_4day	Taken Antihistamines in Last 4 Days	dbl	numeric	double	2	2036	c(0, 0)
14	15	fever_3day	Child Sick Today or in Last 3 Days with Fever	dbl	numeric	double	3	810	c(0, 1)
15	16	sick_nospt	Child Too Sick to Perform Skin Testing	dbl	numeric	double	2	2402	c(0, 0)
16	17	exac_3day	Child has Asthma Exacerbation Today or Within Last 3 Days	dbl	numeric	double	2	803	c(0, 0)
17	18	spt_done	Skin Test Done	dbl	numeric	double	2	803	c(1, 1)
18	19	spt_resched	Skin Test Rescheduled	dbl	numeric	double	1	2436	
19	20	time_spt	Time Test Sites Pricked	time	"c(""hms"", ""difftime"")"	double	357	803	c(1800, 84660)
20	21	time_eval	Time Test Sites Evaluated	time	"c(""hms"", ""difftime"")"	double	371	803	c(2700, 85560)
21	22	Dog_Wheal	Wheal generated by dog allergens	dbl	numeric	double	28	803	c(-3, 13)
22	23	DerF_Wheal	Wheal generated by derF mite allergens	dbl	numeric	double	42	803	c(-4, 21)
23	24	Rat_Wheal	Wheal generated by rat allergens	dbl	numeric	double	41	803	c(-3, 21)
24	25	Cat_Wheal	Wheal generated by cat allergens	dbl	numeric	double	39	803	c(-3, 16.5)
25	26	DerP_Wheal	Wheal generated by derP mite allergens	dbl	numeric	double	42	803	c(-3, 23.5)
26	27	Mouse_Wheal	Wheal generated by mouse allergens	dbl	numeric	double	37	803	c(-3, 22.5)
27	28	GermanRoach_Wheal	Wheal generated by German Roach allergens	dbl	numeric	double	39	804	c(-3, 17)
28	29	Alter_Wheal	Wheal generated by alter allergens	dbl	numeric	double	28	804	c(-3, 11)
29	30	Asper_Wheal	Wheal generated by asper allergens	dbl	numeric	double	24	803	c(-3, 9.5)
30	31	Ragweed_Wheal	Wheal generated by ragweed allergens	dbl	numeric	double	38	803	c(-3, 25)
31	32	RoachMix_Wheal	Wheal generated by roach allergens	dbl	numeric	double	40	803	c(-3, 17.5)
32	33	Tree_Wheal	Wheal generated by tree allergens	dbl	numeric	double	45	804	c(-3, 20.5)
33	34	Peni_Wheal	Wheal generated by peni allergens	dbl	numeric	double	25	807	c(-4, 10.5)
34	35	TimGrass_Wheal	Wheal generated by grass allergens	dbl	numeric	double	40	804	c(-4, 18.5)
35	36	astr3_q8c_b	Saline - Wheal Size	dbl	numeric	double	3	2069	c(0, 3)
36	37	astr3_q1c_b	Histamine - Wheal Size	dbl	numeric	double	23	2069	c(3, 14)
37	38	avisit_orig	Visit month (original)	dbl	numeric	double	7	803	c(33, 120)
38	39	dog_stp	Skin test positive to dog	dbl	numeric	double	3	803	c(0, 1)
39	40	derf_stp	Skin test positive to der f mite	dbl	numeric	double	3	803	c(0, 1)
40	41	rat_stp	Skin test positive to rat	dbl	numeric	double	3	803	c(0, 1)
41	42	cat_stp	Skin test positive to cat	dbl	numeric	double	3	803	c(0, 1)
42	43	derp_stp	Skin test positive to der p mite	dbl	numeric	double	3	803	c(0, 1)
43	44	mouse_stp	Skin test positive to mouse	dbl	numeric	double	3	803	c(0, 1)
44	45	germanroach_stp	Skin test positive to german roach	dbl	numeric	double	3	804	c(0, 1)
45	46	alter_stp	Skin test positive to alternaria	dbl	numeric	double	3	804	c(0, 1)
46	47	asper_stp	Skin test positive to aspergillus	dbl	numeric	double	3	803	c(0, 1)
47	48	ragweed_stp	Skin test positive to ragweed	dbl	numeric	double	3	803	c(0, 1)
48	49	roachmix_stp	Skin test positive to cockroach mix	dbl	numeric	double	3	803	c(0, 1)
49	50	tree_stp	Skin test positive to tree (oak/birch)	dbl	numeric	double	3	804	c(0, 1)
50	51	peni_stp	Skin test positive to penicillium	dbl	numeric	double	3	807	c(0, 1)
51	52	timgrass_stp	Skin test positive to timothy grass	dbl	numeric	double	3	804	c(0, 1)
52	53	num_skin	# of Positive Skin Tests	dbl	numeric	double	16	803	c(0, 14)
