	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	343	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""RMV"", ""RMV"")"
3	4	evid	evid	dbl	numeric	double	960	0	c(296, 26658)
4	5	event	event	chr	character	character	14	0	"c(""12-Month Clinic Visit"", ""Respiratory Illness Followup Call"")"
5	6	version	version	chr	character	character	3	0	"c(""1.0"", ""1.2"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	14	0	"c("".x"", ""r"")"
8	9	RMV_q1_1	Reported Medical Visit Obtained	dbl	numeric	double	3	556	c(0, 1)
9	10	RMV_q1a_1	Reason Why Form Not Completed	dbl	numeric	double	5	906	c(1, 4)
10	11	RMV_q1	Type of Visit	dbl	numeric	double	4	701	c(1, 3)
11	12	RMV_q1d	Child in ICU	dbl	numeric	double	3	1099	c(0, 1)
12	13	RMV_q1d1	Number of Days in ICU	dbl	numeric	double	5	1140	c(1, 5)
13	14	RMV_q2	Urgent Care or ED Visit Result in Hospitalization	dbl	numeric	double	3	747	c(0, 1)
14	15	RMV_q3	Maximum Temperature	dbl	numeric	double	47	747	c(35, 40.6)
15	16	RMV_q3a	How Childs Temperature was Taken	dbl	numeric	double	4	797	c(1, 3)
16	17	RMV_q4	Pulse Oximetry Measured	dbl	numeric	double	3	703	c(0, 1)
17	18	RMV_q4a	Lowest Value of Pulse Oximetry	dbl	numeric	double	18	868	c(80, 100)
18	19	RMV_q5a	Symptoms Present - Conjunctivitis	dbl	numeric	double	3	702	c(0, 1)
19	20	RMV_q5b	Symptoms Present - Otitis	dbl	numeric	double	3	702	c(0, 1)
20	21	RMV_q5c	Symptoms Present - Rhinorrhea	dbl	numeric	double	3	702	c(0, 1)
21	22	RMV_q5d	Symptoms Present - Pharyngitis	dbl	numeric	double	3	702	c(0, 1)
22	23	RMV_q5e	Symptoms Present - Cough During Exam	dbl	numeric	double	3	702	c(0, 1)
23	24	RMV_q5f	Symptoms Present - Cyanosis	dbl	numeric	double	2	702	c(0, 0)
24	25	RMV_q5g	Symptoms Present - Vomiting	dbl	numeric	double	3	702	c(0, 1)
25	26	RMV_q5h	Symptoms Present - Rales/Crackles	dbl	numeric	double	3	702	c(0, 1)
26	27	RMV_q5i	Symptoms Present - Rhonchi	dbl	numeric	double	3	702	c(0, 1)
