	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	461	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""RIS"", ""RIS"")"
3	4	evid	evid	dbl	numeric	double	2469	0	c(296, 20232)
4	5	event	event	chr	character	character	5	0	"c(""12-Month Clinic Visit"", ""Respiratory Illness Followup Call"")"
5	6	version	version	chr	character	character	8	0	"c(""1.10"", ""1.9"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	3	0	"c("".x"", ""r"")"
8	9	RIS_q4_1	Childs Age	dbl	numeric	double	4	404	c(1, 3)
9	10	RIS_q6_1	Method of Completion	dbl	numeric	double	3	404	c(1, 2)
10	11	RIS_q1_2	Child Has Wheezing or Whistling in Chest	dbl	numeric	double	3	2402	c(0, 1)
11	12	aScore1_2	Child Has Wheezing or Whistling in Chest - Childs Score	dbl	numeric	double	3	2402	c(0, 5)
12	13	aCode1_2	Child Has Wheezing or Whistling in Chest - Code	dbl	numeric	double	2	2463	c(1, 1)
13	14	RIS_q2_0_2	Child Struggling to Make Each Breat	dbl	numeric	double	3	2122	c(0, 1)
14	15	aCode2_0_2	Child Struggling to Make Each Breath- Code	dbl	numeric	double	2	2461	c(1, 1)
15	16	RIS_q2_2	Child Has Difficulty Breathing	dbl	numeric	double	3	757	c(0, 1)
16	17	aCode2_2	Child Has Difficulty Breathing - Code	dbl	numeric	double	2	2462	c(2, 2)
17	18	RIS_q2a1_2	Signs Present - Stopped Breathing	dbl	numeric	double	2	2462	c(0, 0)
18	19	aCode2a1_2	Signs Present - Stopped Breathing - Code	dbl	numeric	double	1	2469	
19	20	RIS_q2a2_2	Signs Present - Bluish Lips, Tongue, Face or Body	dbl	numeric	double	3	2263	c(0, 1)
20	21	aCode2a2_2	Signs Present - Bluish Lips, Tongue, Face or Body - Code	dbl	numeric	double	2	2468	c(1, 1)
21	22	RIS_q2a3_2	Signs Present - Ribs Drawn in	dbl	numeric	double	3	2264	c(0, 1)
22	23	aCode2a3_2	Signs Present - Ribs Drawn in - Code	dbl	numeric	double	3	2462	c(1, 2)
23	24	RIS_q2a4_2	Signs Present - Breathing Rapidly and in Distress	dbl	numeric	double	3	2264	c(0, 1)
24	25	aCode2a4_2	Signs Present - Breathing Rapidly and in Distress - Code	dbl	numeric	double	3	2440	c(1, 2)
25	26	RIS_q2a5_2	Signs Present - Stridor	dbl	numeric	double	3	2413	c(0, 1)
26	27	aCode2a5_2	Signs Present - Stridor - Code	dbl	numeric	double	2	2468	c(1, 1)
27	28	RIS_q2a6_2	Signs Present - Nasal Flaring	dbl	numeric	double	3	2413	c(0, 1)
28	29	aScore2a6_2	Signs Present - Nasal Flaring - Childs Sore	dbl	numeric	double	3	2408	c(0, 5)
29	30	aCode2a6_2	Signs Present - Nasal Flaring - Code	dbl	numeric	double	2	2468	c(1, 1)
30	31	RIS_q2a7_2	Grunting With Each Breath	dbl	numeric	double	3	2414	c(0, 1)
31	32	aScore2a7_2	Signs Present - Nasal Flaring - Childs Sore	dbl	numeric	double	3	472	c(0, 5)
32	33	aCode2a7_2	Signs Present - Grunting With Each Breath - Code	dbl	numeric	double	2	2468	c(1, 1)
33	34	RIS_q2a8_2	Stuffy Nose	dbl	numeric	double	3	2282	c(0, 1)
34	35	aCode2a8_2	Signs Present - Stuffy Nose - Code	dbl	numeric	double	2	2297	c(4, 4)
35	36	RIS_q2_1_2	Child Has Wheezing or Whistling in Chest	dbl	numeric	double	3	483	c(0, 1)
36	37	aScore2_1_2	Child Has Wheezing or Whistling in Chest - Childs Score	dbl	numeric	double	3	483	c(0, 5)
37	38	aCode2_1_2	Child Has Wheezing or Whistling in Chest - Code	dbl	numeric	double	2	2295	c(2, 2)
38	39	RIS_q3a_2	Signs of Serious Illness - Fever 99 - 102.9 F	dbl	numeric	double	3	428	c(0, 1)
39	40	aScore3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Childs Score	dbl	numeric	double	3	427	c(0, 1)
40	41	aCode3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Code	dbl	numeric	double	4	2352	c(1, 4)
41	42	RIS_q3b_2	Signs of Serious Illness - Fever > 103 F	dbl	numeric	double	3	431	c(0, 1)
42	43	aCode3b_2	Signs of Serious Illness - Fever >= 103 F - Code	dbl	numeric	double	2	2463	c(3, 3)
43	44	RIS_q3c_2	Signs of Serious Illness - Fever With Another Symptom Participant Thinks is Serious	dbl	numeric	double	3	2076	c(0, 1)
44	45	aCode3c_2	Signs of Serious Illness - Fever With Another Symptom Participant Thinks is Serious - Code	dbl	numeric	double	2	2467	c(2, 2)
45	46	RIS_q3d_2	Signs of Serious Illness - Low Temperature	dbl	numeric	double	3	430	c(0, 1)
46	47	aCode3d_2	Signs of Serious Illness - Low Temperature - Code	dbl	numeric	double	2	2468	c(1, 1)
47	48	RIS_q3e_2	Signs of Serious Illness - Seizure Because of Fever	dbl	numeric	double	2	2413	c(0, 0)
48	49	aCode3e_2	Signs of Serious Illness - Seizure Because of Fever - Code	dbl	numeric	double	1	2469	
49	50	RIS_q3f_2	Signs of Serious Illness - Child is Limp, Not Responding	dbl	numeric	double	3	431	c(0, 1)
50	51	aCode3f_2	Signs of Serious Illness - Child is Limp, Not Responding - Code	dbl	numeric	double	2	2467	c(1, 1)
51	52	RIS_q3g_2	Signs of Serious Illness - Moaning or Grunting	dbl	numeric	double	2	2414	c(0, 0)
