	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	104	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""PLOR"", ""PLOR"")"
3	4	evid	evid	dbl	numeric	double	104	0	c(30752, 59031)
4	5	event	event	chr	character	character	2	0	"c(""84-Month Clinic Visit"", ""Rescheduled Allergen Skin Testing"")"
5	6	version	version	chr	character	character	2	0	"c(""1.1"", ""1.2"")"
6	7	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
7	8	PLOR_q3	Age of Participant	dbl	numeric	double	2	0	c(6, 7)
8	9	PLOR_q4	Lung Volume - Testing procedure	dbl	numeric	double	3	1	c(1, 2)
9	10	PLOR_q5	Lung Volume - Acceptability Evaluation	dbl	numeric	double	5	0	c(0, 4)
10	11	PLOR_q6a	Lung Volume - FRCpl: Acceptable with 5% of the total mean	dbl	numeric	double	3	24	c(0, 1)
11	12	PLOR_q7	Lung Volume - Was the technicianâs evaluation acceptable	dbl	numeric	double	2	0	c(0, 1)
12	13	PLOR_q8	Lung Volume - Which values should be used for data analysis	dbl	numeric	double	3	0	c(0, 2)
13	14	PLOR_q9a1a1	Lung volumes - Function Residual Capacity (FRCpl)	dbl	numeric	double	3	108	c(0, 1.15)
14	15	PLOR_q9a1a2	Lung volumes - Residual volume (RV)	dbl	numeric	double	3	108	c(0, 0.97)
15	16	PLOR_q9a1a3	Lung volumes - Total lung capacity (TLC)	dbl	numeric	double	3	108	c(0, 1.61)
16	17	PLOR_q9a1a4	Lung volumes - RV/TLC %	dbl	numeric	double	3	108	c(0, 60)
17	18	PLOR_q9a2a1	Lung volumes (Modified) - Function Residual Capacity (FRCpl)	dbl	numeric	double	35	67	c(0, 1.72)
18	19	PLOR_q9a2a2	Lung volumes (Modified) - Residual volume (RV)	dbl	numeric	double	33	66	c(0, 2.78)
19	20	PLOR_q9a2a3	Lung volumes (Modified) - Total lung capacity (TLC)	dbl	numeric	double	33	67	c(0, 2.64)
20	21	PLOR_q9a2a4	Lung volumes (Modified) - RV/TLC %	dbl	numeric	double	38	65	c(0, 53)
21	22	PLOR_q11	Does technician need to review this session	dbl	numeric	double	2	0	c(0, 1)
22	23	PLOR_q12	Did technician need to review this session	dbl	numeric	double	2	107	c(1, 1)
23	24	PLOR_q13	Resistance Overreading - Acceptability eval of test session	dbl	numeric	double	4	0	c(1, 4)
24	25	PLOR_q14	Resistance - Eval of test session	dbl	numeric	double	3	1	c(0, 1)
25	26	PLOR_q15	Resistance - Technician's eval of session acceptable	dbl	numeric	double	2	0	c(0, 1)
26	27	PLOR_q16	Resistance - Which values should be used for data analysis	dbl	numeric	double	2	0	c(1, 2)
27	28	PLOR_q16a1	Loop Number a1	dbl	numeric	double	5	24	c(1, 4)
28	29	PLOR_q16a2	Trial Number a2	dbl	numeric	double	7	24	c(1, 6)
29	30	PLOR_q16a3	Raw Value a3	dbl	numeric	double	77	24	c(2.18, 7.64)
30	31	PLOR_q16a4	Vtg a4	dbl	numeric	double	56	24	c(0.96, 2.06)
31	32	PLOR_q16b1	Loop Number b1	dbl	numeric	double	5	24	c(1, 4)
32	33	PLOR_q16b2	Trial Number b2	dbl	numeric	double	8	24	c(1, 8)
33	34	PLOR_q16b3	Raw Value b3	dbl	numeric	double	80	24	c(2.46, 7.84)
34	35	PLOR_q16b4	Vtg b4	dbl	numeric	double	54	24	c(0.96, 1.94)
35	36	PLOR_q16c1	Loop Number c1	dbl	numeric	double	5	25	c(1, 4)
36	37	PLOR_q16c2	Trial Number c2	dbl	numeric	double	8	25	c(1, 8)
37	38	PLOR_q16c3	Raw Value c3	dbl	numeric	double	77	24	c(2.85, 7.53)
38	39	PLOR_q16c4	Vtg c4	dbl	numeric	double	52	25	c(0.96, 1.94)
39	40	PLOR_q16d1	Loop Number d1	dbl	numeric	double	6	26	c(1, 5)
40	41	PLOR_q16d2	Trial Number d2	dbl	numeric	double	9	26	c(1, 8)
41	42	PLOR_q16d3	Raw Value d3	dbl	numeric	double	73	26	c(2.59, 7.97)
42	43	PLOR_q16d4	Vtg d4	dbl	numeric	double	52	26	c(0.96, 1.94)
43	44	PLOR_q16e1	Loop Number e1	dbl	numeric	double	6	28	c(1, 5)
44	45	PLOR_q16e2	Trial Number e2	dbl	numeric	double	9	28	c(1, 8)
45	46	PLOR_q16e3	Raw Value e3	dbl	numeric	double	73	28	c(2.3, 7.55)
46	47	PLOR_q16e4	Vtg e4	dbl	numeric	double	52	28	c(1.05, 1.94)
47	48	PLOR_q16f1	Loop Number f1	dbl	numeric	double	6	64	c(1, 5)
