	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	557	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""MPBMCS"", ""MPBMCS"")"
3	4	evid	evid	dbl	numeric	double	692	0	c(296, 52700)
4	5	event	event	chr	character	character	7	0	"c(""12-Month Clinic Visit"", ""Maternal Blood Draw"")"
5	6	version	version	chr	character	character	3	0	"c(""1.0"", ""1.2"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aTI	Processing Tech Initials	chr	character	character	31	0	"c("".x"", ""xs"")"
8	9	aVisit	Visit	chr	character	character	8	0	"c("".x"", ""u"")"
9	10	MPBMCS_q1	PBMC Stimulation Assays Conducted	dbl	numeric	double	3	181	c(0, 1)
10	11	MPBMCS_q1a2	Time Incubations Started	time	"c(""hms"", ""difftime"")"	double	126	182	c(3600, 81660)
11	12	MPBMCS_q1b2	Time 24-Hour Incubations Stopped	time	"c(""hms"", ""difftime"")"	double	117	182	c(0, 78000)
12	13	MPBMCS_q1c2	Time 48-Hour Incubations Stopped	time	"c(""hms"", ""difftime"")"	double	110	183	c(0, 78000)
13	14	MPBMCS_q2	Cells Stimulated With LPS	dbl	numeric	double	2	182	c(1, 1)
14	15	MPBMCS_q2a	Cells Stimulated With LPS - Number of Times	dbl	numeric	double	3	182	c(1, 2)
15	16	MPBMCS_q2a1	Cells Stimulated With LPS - Number of Aliquots Made From Replicates A	dbl	numeric	double	3	182	c(1, 3)
16	17	MPBMCS_q2a2	Cells Stimulated With LPS - Number of Aliquots Made From Replicates B	dbl	numeric	double	4	184	c(0, 3)
17	18	MPBMCS_q3	Cells Stimulated With PHA	dbl	numeric	double	2	182	c(1, 1)
18	19	MPBMCS_q3a	Cells Stimulated With PHA - Number of Times	dbl	numeric	double	3	182	c(1, 2)
19	20	MPBMCS_q3a1	Cells Stimulated With PHA - Number of Aliquots Made From Replicates A	dbl	numeric	double	3	182	c(2, 3)
20	21	MPBMCS_q3a2	Cells Stimulated With PHA - Number of Aliquots Made From Replicates B	dbl	numeric	double	2	186	c(3, 3)
21	22	MPBMCS_q4	Cells Stimulated with Media for 48 Hours	dbl	numeric	double	3	182	c(0, 1)
22	23	MPBMCS_q4a	Cells Stimulated with media for 48 hours (control) - Number of Aliquots Made From Replicates A	dbl	numeric	double	5	187	c(2, 6)
23	24	MPBMCS_q5	Cells Stimulated With Peptidoglycan (PGN)	dbl	numeric	double	2	182	c(1, 1)
24	25	MPBMCS_q5a	Cells Stimulated With Peptidoglycan (PGN) - Number of Times	dbl	numeric	double	3	182	c(1, 2)
25	26	MPBMCS_q5a1	Cells Stimulated With Peptidoglycan (PGN) - Number of Aliquots Made From Replicates A	dbl	numeric	double	2	182	c(3, 3)
26	27	MPBMCS_q5a2	Cells Stimulated With Peptidoglycan (PGN) - Number of Aliquots Made From Replicates B	dbl	numeric	double	2	188	c(3, 3)
27	28	MPBMCS_q6	Cells Stimulated with Poly I:Poly C (PIC)	dbl	numeric	double	2	182	c(1, 1)
28	29	MPBMCS_q6a	Cells Stimulated with Poly I:Poly C (PIC) - Number of Times	dbl	numeric	double	3	182	c(1, 2)
29	30	MPBMCS_q6a1	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates A	dbl	numeric	double	3	182	c(2, 3)
30	31	MPBMCS_q6a2	Cells Stimulated with Poly I:Poly C (PIC) -  Number of Aliquots Made From Replicates B	dbl	numeric	double	3	187	c(0, 3)
31	32	MPBMCS_q7	Cells Stimulated With CpG	dbl	numeric	double	2	182	c(1, 1)
32	33	MPBMCS_q7a	Cells Stimulated With CpG - Number of Times	dbl	numeric	double	3	182	c(1, 2)
33	34	MPBMCS_q7a1	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates A	dbl	numeric	double	3	182	c(2, 3)
34	35	MPBMCS_q7a2	Cells Stimulated With CpG -  Number of Aliquots Made From Replicates B	dbl	numeric	double	3	187	c(0, 3)
35	36	MPBMCS_q8	Cells Stimulated With RSV	dbl	numeric	double	3	182	c(0, 1)
36	37	MPBMCS_q8a	Cells Stimulated With RSV - Number of Times	dbl	numeric	double	3	183	c(1, 2)
37	38	MPBMCS_q8a1	Cells Stimulated With RSV - Number of Aliquots Made From Replicates A	dbl	numeric	double	3	183	c(2, 3)
38	39	MPBMCS_q8a2	Cells Stimulated With RSV - Number of Aliquots Made From Replicates B	dbl	numeric	double	3	191	c(0, 3)
39	40	MPBMCS_q9	Cells Stimulated With RV	dbl	numeric	double	3	182	c(0, 1)
40	41	MPBMCS_q9a	Cells Stimulated With RV - Number of Times	dbl	numeric	double	3	238	c(1, 2)
41	42	MPBMCS_q9a1	Cells Stimulated With RV - Number of Aliquots Made From Replicates A	dbl	numeric	double	2	238	c(3, 3)
42	43	MPBMCS_q9a2	Cells Stimulated With RV - Number of Aliquots Made From Replicates B	dbl	numeric	double	2	244	c(3, 3)
43	44	MPBMCS_q10	Cells Stimulated with Cockroach Extract	dbl	numeric	double	3	182	c(0, 1)
