	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	438	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""RIS_V2"", ""RIS_V2"")"
3	4	evid	evid	dbl	numeric	double	1879	0	c(304, 42663)
4	5	event	event	chr	character	character	6	0	"c(""12-Month Clinic Visit"", ""Respiratory Illness Followup Call"")"
5	6	version	version	chr	character	character	2	0	"c(""2.0"", ""2.1"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	5	0	"c("".x"", ""r"")"
8	9	RIS_V2_q4_1	Childs Age	dbl	numeric	double	3	300	c(2, 3)
9	10	RIS_V2_q6_1	Method of Completion	dbl	numeric	double	3	300	c(1, 2)
10	11	RIS_V2_q2_2	Child Have Difficulty Breathing Today	dbl	numeric	double	3	302	c(0, 1)
11	12	RIS_V2_q2a2_2	Signs Present - Bluish Lips, Tongue, Face or Body - Last 3 Days	dbl	numeric	double	3	1506	c(0, 1)
12	13	aSympt2a2_2	Signs Present - Bluish Lips, Tongue, Face or Body - Present Today	dbl	numeric	double	3	1861	c(0, 1)
13	14	aCode2a2_2	Signs Present - Bluish Lips, Tongue, Face or Body - Code	dbl	numeric	double	2	1876	c(1, 1)
14	15	RIS_V2_q2a3_2	Signs Present - Ribs Drawn in - Last 3 Days	dbl	numeric	double	3	1506	c(0, 1)
15	16	aSympt2a3_2	Signs Present - Ribs Drawn in - Present Today	dbl	numeric	double	3	1811	c(0, 1)
16	17	aCode2a3_2	Signs Present - Ribs Drawn in - Code	dbl	numeric	double	3	1866	c(1, 2)
17	18	RIS_V2_q2a4_2	Signs Present - Breathing Rapidly and in Distress - Last 3 Days	dbl	numeric	double	3	1506	c(0, 1)
18	19	aSympt2a4_2	Signs Present - Breathing Rapidly and in Distress - Present Today	dbl	numeric	double	3	1758	c(0, 1)
19	20	aCode2a4_2	Signs Present - Breathing Rapidly and in Distress - Code	dbl	numeric	double	2	1853	c(2, 2)
20	21	RIS_V2_q2a5_2	Signs Present - Stridor - Last 3 Days	dbl	numeric	double	2	1738	c(0, 0)
21	22	aSympt2a5_2	Signs Present - Stridor - Present Today	dbl	numeric	double	1	1879	
22	23	aCode2a5_2	Signs Present - Stridor - Code	dbl	numeric	double	1	1879	
23	24	RIS_V2_q2a6_2	Signs Present - Nasal Flaring - Last 3 Days	dbl	numeric	double	2	1738	c(0, 0)
24	25	aSympt2a6_2	Signs Present - Nasal Flaring - Present Today	dbl	numeric	double	1	1879	
25	26	aCode2a6_2	Signs Present - Nasal Flaring - Code	dbl	numeric	double	1	1879	
26	27	RIS_V2_q2a7_2	Signs Present - Grunting With Each Breath - Last 3 Days	dbl	numeric	double	2	1738	c(0, 0)
27	28	aScore2a7_2	Signs Present - Nasal Flaring - Childs Sore	dbl	numeric	double	3	303	c(0, 5)
28	29	aSympt2a7_2	Signs Present - Grunting With Each Breath - Present Today	dbl	numeric	double	1	1879	
29	30	aCode2a7_2	Signs Present - Grunting With Each Breath - Code	dbl	numeric	double	1	1879	
30	31	RIS_V2_q2a8_2	Stuffy Nose - Last 3 Days	dbl	numeric	double	3	1510	c(0, 1)
31	32	aSympt2a8_2	Stuffy Nose - Present Today	dbl	numeric	double	3	1580	c(0, 1)
32	33	aCode2a8_2	Signs Present - Stuffy Nose - Code	dbl	numeric	double	2	1650	c(4, 4)
33	34	RIS_V2_q2_1_2	Child Has Wheezing or Whistling in Chest - Last 3 Days	dbl	numeric	double	3	307	c(0, 1)
34	35	aScore2_1_2	Child Has Wheezing or Whistling in Chest - Childs Score	dbl	numeric	double	3	307	c(0, 5)
35	36	aSympt2_1_2	Child Has Wheezing or Whistling in Chest - Present Today	dbl	numeric	double	3	1538	c(0, 1)
36	37	aCode2_1_2	Child Has Wheezing or Whistling in Chest - Code	dbl	numeric	double	2	1749	c(2, 2)
37	38	RIS_V2_q3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Last 3 Days	dbl	numeric	double	3	314	c(0, 1)
38	39	aScore3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Childs Score	dbl	numeric	double	3	315	c(0, 1)
39	40	aSympt3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Present Today	dbl	numeric	double	3	1572	c(0, 1)
40	41	aCode3a_2	Signs of Serious Illness - Fever 99 - 102.9 F - Code	dbl	numeric	double	2	1795	c(4, 4)
41	42	RIS_V2_q3b_2	Signs of Serious Illness - Fever > 103 F - Last 3 Days	dbl	numeric	double	3	315	c(0, 1)
42	43	aSympt3b_2	Signs of Serious Illness - Fever > 103 F - Present Today	dbl	numeric	double	3	1842	c(0, 1)
43	44	aCode3b_2	Signs of Serious Illness - Fever >= 103 F - Code	dbl	numeric	double	2	1875	c(3, 3)
44	45	RIS_V2_q3d_2	Signs of Serious Illness - Low Temperature - Last 3 Days	dbl	numeric	double	3	306	c(0, 1)
45	46	aSympt3d_2	Signs of Serious Illness - Low Temperature - Present Today	dbl	numeric	double	2	1877	c(0, 0)
46	47	aCode3d_2	Signs of Serious Illness - Low Temperature - Code	dbl	numeric	double	1	1879	
47	48	RIS_V2_q3f_2	Signs of Serious Illness - Child is Limp, Not Responding - Last 3 Days	dbl	numeric	double	3	306	c(0, 1)
48	49	aSympt3f_2	Signs of Serious Illness - Child is Limp, Not Responding - Present Today	dbl	numeric	double	3	1869	c(0, 1)
