	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	610	0	"c("""", ""[ID Redacted]"")"
1	2	group		chr	character	character	3	0	"c("""", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""MRAH"", ""MRAH"")"
3	4	evid	evid	dbl	numeric	double	833	0	c(2, 18056)
4	5	event	event	chr	character	character	1	0	"c(""Prenatal Visit"", ""Prenatal Visit"")"
5	6	version	version	chr	character	character	2	0	"c(""1.4"", ""1.5"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit Number	chr	character	character	2	0	"c("".x"", ""p"")"
8	9	MRAH_q1	Nose Symptoms - Any Problems with Sneezing, Runny, or Blocked Nose When Participant Does Not Have a Cold	dbl	numeric	double	3	12	c(0, 1)
9	10	MRAH_q1a	Nose Symptoms - Problems with Sneezing, Runny, or Blocked Nose Related to Time of Year	dbl	numeric	double	4	387	c(1, 3)
10	11	MRAH_q1b1	Nose Symptoms - Nose Problems During the Spring	dbl	numeric	double	3	552	c(0, 1)
11	12	MRAH_q1b2	Nose Symptom - Nose Problems During the Summer	dbl	numeric	double	3	552	c(0, 1)
12	13	MRAH_q1b3	Nose Symptoms - Nose Problems During the Fall	dbl	numeric	double	3	552	c(0, 1)
13	14	MRAH_q1b4	Nose Symptoms - Nose Problems During the Winter	dbl	numeric	double	3	552	c(0, 1)
14	15	MRAH_q2	Nose Symptoms - Get a Runny or Stuffy Nose When Near Animals or Around Dust or Mold	dbl	numeric	double	3	12	c(0, 1)
15	16	MRAH_q3	Respiratory Symptoms - Wheezing or Whistling in Chest	dbl	numeric	double	3	12	c(0, 1)
16	17	MRAH_q4	Respiratory Symptoms - Wheezing or Whistling in Chest During the Past 12 Months	dbl	numeric	double	3	408	c(0, 1)
17	18	MRAH_q4a	Respiratory Symptoms - Wheezing or Whistling in Chest During Past 12 Months When They Have Had a Cold	dbl	numeric	double	3	519	c(0, 1)
18	19	MRAH_q4b	Respiratory Symptoms - Wheezing or Whistling in Chest During Past 12 Months When They Did Not Have a Cold	dbl	numeric	double	3	516	c(0, 1)
19	20	MRAH_q4c	Nose Symptoms - Start to Cough, Wheeze, or Feel Tightness in Chest When Near Animals or Around Dust or Mold	dbl	numeric	double	3	517	c(0, 1)
20	21	MRAH_q4d1	Respiratory Symptoms - Participant - Medications Taken for Wheezing in Past 12 Months - Albuterol	dbl	numeric	double	3	554	c(0, 1)
