	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	505	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""RAS2"", ""RAS2"")"
3	4	evid	evid	dbl	numeric	double	6398	0	c(24972, 59031)
4	5	event	event	chr	character	character	15	0	"c(""48-Month Clinic Visit"", ""90-Month Call"")"
5	6	version	version	chr	character	character	7	0	"c(""1.1"", ""1.7"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	14	0	"c("".x"", ""84"")"
8	9	RAS2_q1	Number of Colds Child Has Had Since Birth/Last Time Spoken With Mother	dbl	numeric	double	11	280	c(0, 10)
9	10	RAS2_q2	Child Has Had Stuffy/Runny Nose Without Cold	dbl	numeric	double	3	280	c(0, 1)
10	11	RAS2_q2a	How Often Child Has Had Runny/Stuffy Nose Without Cold	dbl	numeric	double	4	4482	c(1, 3)
11	12	RAS2_q3	Medication Given To Child For Runny/Stuffy Nose	dbl	numeric	double	3	2969	c(0, 1)
12	13	RAS2_q3_1	Home Remedies Runny or Stuffy Nose	dbl	numeric	double	3	2969	c(0, 1)
13	14	RAS2_q4	Child Has Had Cough Since Last Time We Spoke	dbl	numeric	double	3	280	c(0, 1)
14	15	RAS2_q4a	Number of Illnesses Child Has Had With Cough	dbl	numeric	double	12	3991	c(0, 10)
15	16	RAS2_q4b	Last 14 Days - Total Days Child Has Had Cold With Cough	dbl	numeric	double	15	3991	c(0, 14)
16	17	RAS2_q5	Child Has Had Cough Without Cold	dbl	numeric	double	3	3991	c(0, 1)
17	18	RAS2_q6	Medication Given To Child For Cough	dbl	numeric	double	3	4080	c(0, 1)
18	19	RAS2_q6_1	Home Remedies for a Cough	dbl	numeric	double	3	4080	c(0, 1)
19	20	RAS2_q7	Time of Day Child Has Had Most Trouble With Cough	dbl	numeric	double	6	4080	c(1, 5)
20	21	RAS2_q8	Childs Chest Has Made Wheezing Sound Since Last Time Spoken With Mother	dbl	numeric	double	3	281	c(0, 1)
21	22	RAS2_q8a	Number of Illnesses Child Has Had With Wheezing	dbl	numeric	double	10	5474	c(0, 14)
22	23	RAS2_q8a1	Number of Illnesses Child Has Had Difficulty Breathing	dbl	numeric	double	9	5667	c(0, 14)
23	24	RAS2_q8b	Last 14 Days - Total Days Child Has Had Wheezing in Chest	dbl	numeric	double	13	5474	c(0, 14)
24	25	RAS2_q9	Time of Day Child Has Had Most Trouble With Wheezing	dbl	numeric	double	6	5474	c(1, 5)
25	26	RAS2_q10	Child Has Had Wheezing Without Cold	dbl	numeric	double	3	5474	c(0, 1)
26	27	RAS2_q10_1	Since Last Time - Chest Sounded Wheezy or Whistling After Exercise	dbl	numeric	double	3	5477	c(0, 1)
27	28	RAS2_q10_2	Since Last Time - Chest Sounded Wheezy Or Whistling When Breathing Cold Air	dbl	numeric	double	3	5477	c(0, 1)
28	29	RAS2_q11	Health Care Provider Said Child Was Wheezing	dbl	numeric	double	3	5474	c(0, 1)
29	30	RAS2_q12	Medication Given To Child For Wheezing	dbl	numeric	double	3	5474	c(0, 1)
30	31	RAS2_q12_1	Home Remedies for Wheezing	dbl	numeric	double	3	5474	c(0, 1)
31	32	RAS2_q12_2	Last 14 Days-Total Days Child had to Slow Down	dbl	numeric	double	14	5475	c(0, 14)
32	33	RAS2_q12_3	Last 14 Nights-Total Night Child has Awakened	dbl	numeric	double	16	5474	c(0, 14)
33	34	RAS2_q13a	Illnesses Child Has Had - Sinus Infection	dbl	numeric	double	3	280	c(0, 1)
34	35	RAS2_q13a1	Specify How Many Sinus Infections Child Has Had	dbl	numeric	double	6	6278	c(1, 5)
35	36	RAS2_q13a1a	Medication Given For Sinus Infection	dbl	numeric	double	3	6278	c(0, 1)
36	37	RAS2_q13b	Illnesses Child Has Had - Ear Infection	dbl	numeric	double	3	280	c(0, 1)
37	38	RAS2_q13b1	Specify How Many Ear Infections Child Has Had	dbl	numeric	double	4	6204	c(1, 3)
38	39	RAS2_q13b1a	Medication Given For Ear Infection	dbl	numeric	double	3	6204	c(0, 1)
39	40	RAS2_q13c	Illnesses Child Has Had - Croup	dbl	numeric	double	3	280	c(0, 1)
40	41	RAS2_q13c1	Medication Given For Croup	dbl	numeric	double	3	6328	c(0, 1)
41	42	RAS2_q13d	Illnesses Child Has Had - Pneumonia or Bronchitis	dbl	numeric	double	3	280	c(0, 1)
42	43	RAS2_q13d1	Specify How Many Times Child Has Had Pneumonia or Bronchitis	dbl	numeric	double	4	6350	c(1, 3)
43	44	RAS2_q13d1a	Medication Given For Pneumonia or Bronchitis	dbl	numeric	double	3	6350	c(0, 1)
44	45	RAS2_q13e	llnesses Child Has Had - Chicken Pox	dbl	numeric	double	3	280	c(0, 1)
45	46	RAS2_q13e1	Medication Given For Chicken Pox	dbl	numeric	double	3	6393	c(0, 1)
46	47	RAS2_q13f	llnesses Child Has Had - Stomach Flu	dbl	numeric	double	3	280	c(0, 1)
