	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	ID		chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	GROUP	Analysis Group	chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	StudyID	StudyID	chr	character	character	609	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
3	4	RecruitID	RecruitID	chr	character	character	609	0	"c(""07-01-0003-4"", ""07-08-0371-8"")"
4	5	avisit		dbl	numeric	double	10	0	c(12, 120)
5	6	year		dbl	numeric	double	10	0	c(1, 10)
6	7	evid	evid	dbl	numeric	double	4368	1723	c(296, 63227)
7	8	event	event	chr	character	character	12	0	"c("""", ""96-Month Clinic Visit"")"
8	9	version	version	chr	character	character	7	0	"c("""", ""1.5"")"
9	10	status	status	chr	character	character	2	0	"c("""", ""complete"")"
10	11	drink_milk	Childs Exam - Child Drinks Whole Milk	dbl	numeric	double	3	4663	c(0, 1)
11	12	rxn_milk	Childs Exam - Reaction To Milk	dbl	numeric	double	3	1734	c(0, 1)
12	13	rxn_docsay_milk	Physicians View - Reaction Result of Cows Milk	dbl	numeric	double	3	5965	c(0, 1)
13	14	eats_eggs	Childs Exam - Child Eats Eggs	dbl	numeric	double	3	4663	c(0, 1)
14	15	rxn_eggs	Childs Exam - Reaction To Eggs	dbl	numeric	double	3	1736	c(0, 1)
15	16	rxn_docsay_eggs	Physicians View - Reaction Result of Eggs	dbl	numeric	double	3	6030	c(0, 1)
16	17	eats_peanut	Childs Exam - Child Eats Peanuts or Peanut Butter	dbl	numeric	double	3	4663	c(0, 1)
17	18	rxn_peanut	Childs Exam - Reaction to Peanuts or Peanut Butter	dbl	numeric	double	3	1753	c(0, 1)
18	19	rxn_docsay_peanut	Physicians View - Reaction Result of Peanuts or Peanut Butter	dbl	numeric	double	3	6026	c(0, 1)
19	20	chest_ausc_clear	Childs Exam - Chest Auscultation Clear	dbl	numeric	double	3	1738	c(0, 1)
20	21	chest_ausc_inwhz	Childs Exam - Reason Chest Auscultation Not Clear - Inspiratory Wheeze	dbl	numeric	double	3	5965	c(0, 1)
21	22	chest_ausc_exwhz	Childs Exam - Reason Chest Auscultation Not Clear - Expiratory Wheeze	dbl	numeric	double	3	5965	c(0, 1)
22	23	chest_ausc_rales	Childs Exam - Reason Chest Auscultation Not Clear - Rales/Crackles	dbl	numeric	double	3	5965	c(0, 1)
23	24	chest_ausc_inrhonc	Childs Exam - Reason Chest Auscultation Not Clear - Inspiratory Rhonchi	dbl	numeric	double	3	5965	c(0, 1)
24	25	chest_ausc_exrhonc	Childs Exam - Reason Chest Auscultation Not Clear - Expiratory Rhonchi	dbl	numeric	double	3	5965	c(0, 1)
25	26	chest_ausc_other	Childs Exam - Reason Chest Auscultation Not Clear - Other Sounds	dbl	numeric	double	3	5965	c(0, 1)
26	27	skin_eczema	Childs Exam - Skin - Eczema Present	dbl	numeric	double	3	1738	c(0, 1)
27	28	skin_sebor	Childs Exam - Skin - Seborrhea Present	dbl	numeric	double	3	1739	c(0, 1)
28	29	skin_other	Childs Exam - Skin - Other Present	dbl	numeric	double	3	1739	c(0, 1)
29	30	eye_conjunc	Childs Exam - Eyes - Allergic Conjunctivitis Present	dbl	numeric	double	3	1739	c(0, 1)
30	31	eye_dennies	Childs Exam - Eyes - Dennie's Line Present	dbl	numeric	double	3	1739	c(0, 1)
31	32	nose_rhinor	Childs Exam - Nose - Rhinorrhea  Present	dbl	numeric	double	3	1744	c(0, 1)
32	33	nose_mucos	Childs Exam - Nose - Mucosal  Present	dbl	numeric	double	3	1753	c(0, 1)
33	34	throat_tonsil	Childs Exam - Throat - Tonsil Hypertrophy  Present	dbl	numeric	double	3	1748	c(0, 1)
34	35	othersite	Childs Exam - Other Site	dbl	numeric	double	3	1741	c(0, 1)
35	36	pe_notcomplete	Physical Exam Not Completed	dbl	numeric	double	3	1732	c(0, 1)
36	37	PE_vers		dbl	numeric	double	3	1723	c(1, 2)
37	38	rxn_milk_old	Childs Exam - Reaction To Milk	dbl	numeric	double	3	5969	c(0, 1)
38	39	child_anyfoodprobs	Childs Exam - Has [CHILD] had any problems with eating certain foods?	dbl	numeric	double	3	3159	c(0, 1)
39	40	foodallerg_milk	Food Allergy- Milk - Consistent with Food Allergy?	dbl	numeric	double	3	5989	c(0, 1)
40	41	foodallerg_egg	Food Allergy- Egg - Consistent with Food Allergy?	dbl	numeric	double	3	5950	c(0, 1)
41	42	foodallerg_peanut	Food Allergy- Peanut - Consistent with Food Allergy?	dbl	numeric	double	3	5920	c(0, 1)
42	43	parentrep_allerg_soy	Food Allergy- Soy - Parental Report of Allergy?	dbl	numeric	double	3	3159	c(0, 1)
43	44	foodallerg_soy	Food Allergy- Soy - Consistent with Food Allergy?	dbl	numeric	double	3	6078	c(0, 1)
44	45	parentrep_allerg_wheat	Food Allergy- Wheat - Parental Report of Allergy?	dbl	numeric	double	3	3159	c(0, 1)
