	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	610	0	"c("""", ""[ID Redacted]"")"
1	2	group		chr	character	character	3	0	"c("""", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""SEM"", ""SEM"")"
3	4	evid	evid	dbl	numeric	double	2093	0	c(1, 18195)
4	5	event	event	chr	character	character	1	0	"c(""Screening Visit"", ""Screening Visit"")"
5	6	version	version	chr	character	character	5	0	"c(""1.3"", ""1.7"")"
6	7	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
7	8	SEM_q2a_1	Participants age 18 or over	dbl	numeric	double	2	0	c(0, 1)
8	9	SEM_q3e_1	Participant - Zip Code	dbl	numeric	double	95	1244	c(2112, 63147)
9	10	SEM_q3f_1	Location of Address	dbl	numeric	double	2	0	c(0, 1)
10	11	SEM_q4_1	Plans to Move in Next 3 Years	dbl	numeric	double	3	1843	c(0, 1)
11	12	SEM_q4_1_1	Plans to Move in the Next Year	dbl	numeric	double	3	891	c(0, 1)
12	13	SEM_q5_1	Name of Place Where Having Baby	dbl	numeric	double	6	616	c(1, 5)
13	14	SEM_q6_1	Language Spoken	dbl	numeric	double	4	631	c(1, 3)
14	15	SEM_q6a_1	Language Soken	chr	character	character	11	0	"c("".a"", ""portuguese creo"")"
15	16	SEM_q7_1	Participants Eligibility	dbl	numeric	double	3	2	c(0, 1)
16	17	SEM_q1a_2	Mother - Asthma	dbl	numeric	double	3	646	c(0, 1)
17	18	SEM_q1b_2	Mother - Wheezing more than 3 Times Last Year	dbl	numeric	double	3	649	c(0, 1)
18	19	SEM_q1c_2	Mother -  Used Inhaler or Pump	dbl	numeric	double	3	646	c(0, 1)
19	20	SEM_q1d_2	Mother - Hay Fever	dbl	numeric	double	3	657	c(0, 1)
20	21	SEM_q1e_2	Mother - Other Allergies With Nose or Eyes	dbl	numeric	double	3	652	c(0, 1)
21	22	SEM_q1f_2	Mother - Eczema	dbl	numeric	double	3	653	c(0, 1)
22	23	SEM_q2a_2	Father -  Asthma	dbl	numeric	double	3	751	c(0, 1)
23	24	SEM_q2b_2	Father - Wheezing more than 3 Times in Last Year	dbl	numeric	double	3	761	c(0, 1)
24	25	SEM_q2c_2	Father -  Used Inhaler or Pump	dbl	numeric	double	3	735	c(0, 1)
25	26	SEM_q2d_2	Father - Hay Fever	dbl	numeric	double	3	757	c(0, 1)
26	27	SEM_q2e_2	Father - Other Allergies with Nose or Eyes	dbl	numeric	double	3	758	c(0, 1)
