	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	23	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""AE"", ""AE"")"
3	4	evid	evid	dbl	numeric	double	24	0	c(1832, 66486)
4	5	event	event	chr	character	character	3	0	"c(""33-Month Clinic Visit"", ""Adverse Events"")"
5	6	version	version	chr	character	character	3	0	"c(""1.4"", ""1.6"")"
6	7	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
7	8	aVisit	Visit	chr	character	character	8	0	"c(""120"", ""r"")"
8	9	AE_q1	Number Of Adverse Events	dbl	numeric	double	1	0	c(1, 1)
9	10	AE_q1d	Duration of AE #1	dbl	numeric	double	3	14	c(0, 1)
10	11	AE_q1d1	Duration of AE #1 in Minutes	dbl	numeric	double	8	15	c(0, 40)
11	12	AE_q1e	Type of AE #1	dbl	numeric	double	2	0	c(1, 2)
12	13	AE_q1f	Severity of AE #1	dbl	numeric	double	1	0	c(1, 1)
13	14	AE_q1g	AE #1 - Study Procedure	dbl	numeric	double	5	0	c(1, 8)
14	15	AE_q1h	AE #1 - Related To Study Procedure	dbl	numeric	double	5	0	c(1, 5)
15	16	AE_q1i	AE #1 Outcome	dbl	numeric	double	3	7	c(1, 7)
16	17	AE_q1j1	AE #1 Treatment Required - None	dbl	numeric	double	2	0	c(0, 1)
17	18	AE_q1j2	AE #1 Treatment Required - Medication	dbl	numeric	double	2	0	c(0, 1)
18	19	AE_q1j3	AE #1 Treatment Required - Other	dbl	numeric	double	2	0	c(0, 1)
19	20	AE_q2d	Duration of AE #2	dbl	numeric	double	1	24	
20	21	AE_q2d1	Duration of AE #2 Minutes	dbl	numeric	double	1	24	
21	22	AE_q2e	Type of AE #2	dbl	numeric	double	1	24	
22	23	AE_q2f	Severity of AE #2	dbl	numeric	double	1	24	
23	24	AE_q2g	AE #2 - Study Procedure	dbl	numeric	double	1	24	
24	25	AE_q2h	AE #2 - Related To Study Procedure	dbl	numeric	double	1	24	
25	26	AE_q2i	AE #2 Outcome	dbl	numeric	double	1	24	
26	27	AE_q2j1	AE #2 Treatment Required - None	dbl	numeric	double	1	24	
27	28	AE_q2j2	AE #2 Treatment Required - Medication	dbl	numeric	double	1	24	
28	29	AE_q2j3	AE #2 Treatment Required - Other	dbl	numeric	double	1	24	
29	30	AE_q3d	Duration of AE #3	dbl	numeric	double	1	24	
