	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	39	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""PDR"", ""PDR"")"
3	4	evid	evid	dbl	numeric	double	42	0	c(3517, 59057)
4	5	event	event	chr	character	character	13	0	"c(""108-Month Clinic Visit"", ""Nasal Wash"")"
5	6	version	version	chr	character	character	2	0	"c(""1.1"", ""1.3"")"
6	7	status	status	chr	character	character	1	0	"c(""complete"", ""complete"")"
7	8	aVisit	Visit	chr	character	character	13	0	"c(""108"", ""r"")"
8	9	PDR_q3	Identifier of Protocol Deviation	dbl	numeric	double	4	0	c(1, 5)
9	10	PDR_q4	Description of Protocol Deviation	chr	character	character	41	0	"c(""39-month call was completed without a signed continuation to year 4 consent form because dms indicated that this consent form had been signed"", ""vacuumed this participant's home on 01/14/09 and inadvertently again on 05/20/09."")"
10	11	PDR_q5	Point During Study When Protocol Deviation Occurred	chr	character	character	33	0	"c(""108 month visit"", ""year 3"")"
11	12	PDR_q6	Participant Continued Study Activities at Time Deviation Occurred	dbl	numeric	double	2	6	c(1, 1)
12	13	PDR_q6a	Reason Participant Continued Study Activities	dbl	numeric	double	3	6	c(1, 2)
13	14	PDR_q6a1a	Approved Participant to Continue Study Activities - Study Investigator	dbl	numeric	double	3	36	c(0, 1)
14	15	PDR_q6a1b	Approved Participant to Continue Study Activities - Study Coordinator	dbl	numeric	double	3	36	c(0, 1)
15	16	PDR_q6a1c	Approved Participant to Continue Study Activities - NIAID	dbl	numeric	double	2	36	c(0, 0)
16	17	PDR_q6a1d	Approved Participant to Continue Study Activities - SACCC	dbl	numeric	double	3	36	c(0, 1)
17	18	PDR_q6a1e	Approved Participant to Continue Study Activities - Other	dbl	numeric	double	3	36	c(0, 1)
18	19	PDR_q7	Deviation Resulted in an SAE	dbl	numeric	double	1	0	c(0, 0)
19	20	PDR_q8a	When will this deviation first be reported to your IRB?	dbl	numeric	double	4	35	c(1, 3)
20	21	aDevOccurredDY	Day Deviation Occurred	dbl	numeric	double	37	0	c(0, 3772)
21	22	PDR_q1DY	Day Deviation Was Identified	dbl	numeric	double	37	0	c(0, 3919)
22	23	PDR_q2DY	Day Protocol Deviation Report Completed	dbl	numeric	double	38	0	c(12, 3924)
23	24	PDR_q9dDY	Study Investigator - Day Report Signed	dbl	numeric	double	38	0	c(13, 3924)
