	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	610	0	"c("""", ""[ID Redacted]"")"
1	2	group		chr	character	character	3	0	"c("""", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""CBP"", ""CBP"")"
3	4	evid	evid	dbl	numeric	double	823	0	c(3, 18057)
4	5	event	event	chr	character	character	1	0	"c(""Birth"", ""Birth"")"
5	6	version	version	chr	character	character	10	0	"c(""1.1"", ""1.9"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aTI	Processing Tech Initials	chr	character	character	20	0	"c("".x"", ""zyk"")"
8	9	aVisit	Visit	chr	character	character	2	0	"c("".x"", ""b"")"
9	10	CBP_q1b	Time Blood Sample Was Collected	time	"c(""hms"", ""difftime"")"	double	396	201	c(780, 86280)
10	11	CBP_q1c	Total Volume of Blood Collected in 50 mL Polypropylene Tubes	dbl	numeric	double	113	202	c(2, 60)
11	12	CBP_q2b	Time Processing Was Started - CBMC	time	"c(""hms"", ""difftime"")"	double	150	205	c(11100, 84300)
12	13	CBP_q3a	Time b/n Collection and Processing in Hours	dbl	numeric	double	24	205	c(0, 23)
13	14	CBP_q3b	Time b/n Collection and Processing in Minutes	dbl	numeric	double	59	205	c(0, 58)
14	15	CBP_q3_1	Volume Cell Pellet was Resuspended in for Counting	dbl	numeric	double	14	211	c(1, 13)
15	16	CBP_q4a	Dilution Factor	dbl	numeric	double	2	819	c(20, 20)
16	17	CBP_q4a_1	Dilution Factor	dbl	numeric	double	5	209	c(4, 40)
17	18	CBP_q4b	Number of Squares Counted	dbl	numeric	double	9	205	c(1, 10)
18	19	CBP_q4c	Number of Cells Counted	dbl	numeric	double	349	205	c(46, 1485)
19	20	CBP_q5	Number of Cells in Sample	dbl	numeric	double	487	205	c(1.94, 402.4)
20	21	CBP_q5_1	Volume of PBS Containing 1% Freezing Media to Add to Cells	dbl	numeric	double	452	248	c(0.194, 40.24)
21	22	CBP_q6	Fresh Sample Being Prepared For This Participant	dbl	numeric	double	2	205	c(1, 1)
22	23	CBP_q7	Volume of PBS to Add to Cells	dbl	numeric	double	44	780	c(0.93, 60)
23	24	CBP_q8	Number Of Cells in Fresh Aliquot	dbl	numeric	double	68	205	c(0.6, 40)
24	25	CBP_q9	Volume of AIM-V Media	dbl	numeric	double	71	205	c(0.485, 10)
25	26	CBP_q9_1_0	CBMC's Used for DNA Isolation	dbl	numeric	double	3	301	c(0, 1)
