	pos	variable	label	col_type	class	type	unique_values	n_na	range
0	1	id		chr	character	character	597	0	"c(""[ID Redacted]"", ""[ID Redacted]"")"
1	2	group		chr	character	character	2	0	"c(""Atopic"", ""Non-atopic"")"
2	3	form		chr	character	character	1	0	"c(""HEQ"", ""HEQ"")"
3	4	evid	evid	dbl	numeric	double	5587	0	c(292, 63231)
4	5	event	event	chr	character	character	11	0	"c(""108-Month Clinic Visit"", ""96-Month Clinic Visit"")"
5	6	version	version	chr	character	character	4	0	"c(""1.0"", ""1.3"")"
6	7	status	status	chr	character	character	2	0	"c(""complete"", ""missing"")"
7	8	aVisit	Visit	chr	character	character	11	0	"c("".x"", ""96"")"
8	9	HEQ_q1a	Things Used in Child's Bedroom: Central Air Conditioner	dbl	numeric	double	3	467	c(0, 1)
9	10	HEQ_q1b	Things Used in Child's Bedroom: Room Air Conditioner	dbl	numeric	double	3	467	c(0, 1)
10	11	HEQ_q1c	Things Used in Child's Bedroom: Air Cleaning Device	dbl	numeric	double	3	467	c(0, 1)
11	12	HEQ_q1d	Things Used in Child's Bedroom: Dehumidifier	dbl	numeric	double	3	467	c(0, 1)
12	13	HEQ_q1e	Things Used in Child's Bedroom: Humidifier/Vaporizer	dbl	numeric	double	3	467	c(0, 1)
13	14	HEQ_q2	Main Source of Heating in Home	dbl	numeric	double	9	469	c(1, 9)
14	15	HEQ_q2a	Specify Main Source of Heating in Home	chr	character	character	14	0	"c("".a"", ""room heating unit ""hotel"""")"
15	16	HEQ_q3a	Other Sources for Heat in Home: Radiators or Baseboard Heating	dbl	numeric	double	3	467	c(0, 1)
16	17	HEQ_q3b	Other Sources for Heat in Home: Forced Air or Central Heating	dbl	numeric	double	3	467	c(0, 1)
17	18	HEQ_q3c	Other Sources for Heat in Home: Electric Baseboard Heating	dbl	numeric	double	3	467	c(0, 1)
18	19	HEQ_q3d	Other Sources for Heat in Home: Electric Space Heater	dbl	numeric	double	3	467	c(0, 1)
19	20	HEQ_q3e	Other Sources for Heat in Home: Kerosene space heater	dbl	numeric	double	3	467	c(0, 1)
20	21	HEQ_q3f	Other Sources for Heat in Home: Open Stove or Oven	dbl	numeric	double	3	467	c(0, 1)
21	22	HEQ_q3g	Other Sources for Heat in Home: Wood Burning Stove	dbl	numeric	double	3	467	c(0, 1)
22	23	HEQ_q3h	Other Sources for Heat in Home: Fireplace	dbl	numeric	double	3	467	c(0, 1)
23	24	HEQ_q3i	Other Sources for Heat in Home: Other	dbl	numeric	double	3	467	c(0, 1)
24	25	HEQ_q3i1	Specify Other Sources of Heating in Home	chr	character	character	30	0	"c("".a"", ""thermostat"")"
25	26	HEQ_q4	Gas Stove, Range, or Oven	dbl	numeric	double	3	467	c(0, 1)
26	27	HEQ_q4a	Gas Stove, Range, or Oven Have Burning Pilot Light	dbl	numeric	double	3	2086	c(0, 1)
27	28	HEQ_q5	Water, Dampness, Mildew, or Mold During Past 12 Months in Home	dbl	numeric	double	3	476	c(0, 1)
28	29	HEQ_q6a	Problems in Home/Apartment: Mice	dbl	numeric	double	3	472	c(0, 1)
29	30	HEQ_q6b	Problems in Home/Apartment: Rats	dbl	numeric	double	3	485	c(0, 1)
30	31	HEQ_q7	Cockroaches in Home in Last 12 Months	dbl	numeric	double	3	467	c(0, 1)
31	32	HEQ_q7a	Cockroaches Seen During the Day	dbl	numeric	double	3	3998	c(0, 1)
32	33	HEQ_q8	Dog Living at Home in Past Year	dbl	numeric	double	3	467	c(0, 1)
33	34	HEQ_q8a	Maximum Number of Dogs Participant Has Had	dbl	numeric	double	14	4551	c(1, 15)
34	35	HEQ_q8b	Currently Have Dog Living in Home	dbl	numeric	double	3	4551	c(0, 1)
35	36	HEQ_q8b1	Dog Kept in Childs Room	dbl	numeric	double	3	4858	c(0, 1)
36	37	HEQ_q9	Cat Living at Home in Past Year	dbl	numeric	double	3	467	c(0, 1)
37	38	HEQ_q9a	Maximum Number of Cats Participant Has Had	dbl	numeric	double	16	4539	c(1, 28)
38	39	HEQ_q9b	Currently Have Cat Living in Home	dbl	numeric	double	3	4539	c(0, 1)
39	40	HEQ_q9b1	Cat Kept in Childs Room	dbl	numeric	double	3	4777	c(0, 1)
40	41	HEQ_q10	Hamster, Guinea Pig, Rabbit Living in Home in the Past Year	dbl	numeric	double	3	467	c(0, 1)
41	42	HEQ_q10a	Currently have Hamster, Guinea Pig, or Rabbit Living in Home	dbl	numeric	double	3	5371	c(0, 1)
42	43	HEQ_q10a1	Hamster, Guinea Pig, or Rabbit Kept in Childs Room	dbl	numeric	double	3	5471	c(0, 1)
43	44	HEQ_q11	Child Attends Daycare 10 or More Hours Per Week	dbl	numeric	double	3	467	c(0, 1)
44	45	HEQ_q12	Number of Hours Spent at Daycare	dbl	numeric	double	59	4159	c(2.5, 120)
45	46	HEQ_q13	Number of Other Children in Childs Group at Daycare	dbl	numeric	double	42	4209	c(0, 300)
46	47	HEQ_q14	Main Heating Source in Childs Daycare	dbl	numeric	double	7	5057	c(1, 7)
47	48	HEQ_q14a	Specify Other Main Heating Source in Childs Daycare	chr	character	character	3	0	"c("".a"", "".x"")"
48	49	HEQ_q15	Kitchen of Daycare Have Gas Stove, Range, or Oven	dbl	numeric	double	3	5183	c(0, 1)
49	50	HEQ_q16	Water, Dampness, Mildew, or Mold During Past 12 Months in Daycare	dbl	numeric	double	3	5040	c(0, 1)
50	51	HEQ_q17a	Problems in Daycare - Mice	dbl	numeric	double	3	5027	c(0, 1)
51	52	HEQ_q17b	Problems in Daycare - Rats	dbl	numeric	double	3	5018	c(0, 1)
52	53	HEQ_q17c	Problems in Daycare - Cockroaches	dbl	numeric	double	3	5013	c(0, 1)
53	54	HEQ_q18	Dog Living in Daycare	dbl	numeric	double	3	4178	c(0, 1)
54	55	HEQ_q19	Cat Living in Daycare	dbl	numeric	double	3	4177	c(0, 1)
55	56	HEQ_q20a	Daycare Sleeping Area - Floor Coverings Present - Wall to Wall Carpeting	dbl	numeric	double	3	4937	c(0, 1)
56	57	HEQ_q20b	Daycare Sleeping Area - Floor Coverings Present - Large Area or Scatter Rug	dbl	numeric	double	3	4940	c(0, 1)
57	58	HEQ_q20c	Daycare Sleeping Area - Floor Coverings Present - Linoleum	dbl	numeric	double	3	4940	c(0, 1)
58	59	HEQ_q20d	Daycare Sleeping Area - Floor Coverings Present - Wood	dbl	numeric	double	3	4939	c(0, 1)
59	60	HEQ_q20e	Daycare Sleeping Area - Floor Coverings Present - Concrete	dbl	numeric	double	3	4940	c(0, 1)
60	61	HEQ_q20f	Daycare Sleeping Area - Floor Coverings Present - Other	dbl	numeric	double	3	4937	c(0, 1)
61	62	HEQ_q20f1	Specify Other Floor Coverings in Daycare	chr	character	character	22	0	"c("".a"", ""tiles"")"
62	63	HEQ_q21	Child Spends 10 or More Hours Per Week in Household/Residence	dbl	numeric	double	3	467	c(0, 1)
63	64	HEQ_q22	Number of Hours Spent at Other Residence	dbl	numeric	double	51	4712	c(2, 336)
64	65	HEQ_q23	Number of Children Present at Other Residence	dbl	numeric	double	18	4714	c(0, 40)
65	66	HEQ_q24	Main Heating Source in Other Residence	dbl	numeric	double	8	5192	c(1, 9)
66	67	HEQ_q24a	Specify Other Main Heating Source in Other Residence	chr	character	character	7	0	"c("".a"", ""gas furnace"")"
67	68	HEQ_q25	Kitchen of Other Residence Have Gas Stove, Range, or Oven	dbl	numeric	double	3	5194	c(0, 1)
68	69	HEQ_q26	Water, Dampness, Mildew, or Mold During Past 12 Months in Other Residence	dbl	numeric	double	3	5207	c(0, 1)
69	70	HEQ_q27a	Problems in Other Residence - Mice	dbl	numeric	double	3	5199	c(0, 1)
70	71	HEQ_q27b	Problems in Other Residence - Rats	dbl	numeric	double	3	5197	c(0, 1)
71	72	HEQ_q27c	Problems in Other Residence - Cockroaches	dbl	numeric	double	3	5197	c(0, 1)
72	73	HEQ_q28	Dog Living in Other Residence	dbl	numeric	double	3	4715	c(0, 1)
73	74	HEQ_q29	Cat Living in Other Residence	dbl	numeric	double	3	4715	c(0, 1)
74	75	HEQ_q30a	Other Residence Sleeping Area - Floor Coverings Present - Wall to Wall Carpeting	dbl	numeric	double	3	5183	c(0, 1)
75	76	HEQ_q30b	Other Residence Sleeping Area - Floor Coverings Present - Large Area or Scatter Rug	dbl	numeric	double	3	5183	c(0, 1)
